rank,user_id,trajectory_type,P_churn,predicted_loss,risk_score,churned,reorder_rate,gap_trend,avg_days_between_orders
34375,82066,C,0.8918309,50.490902258403686,45.029347871972895,0,0.5157232704402516,-2.333333333333332,19.83333333333333
34376,21220,D,0.47302264,95.19372324942411,45.02878625921008,0,0.6090425531914894,11.666666666666664,10.142857142857142
34377,135052,C,0.9574716,47.02879632591144,45.02873729294028,1,0.6363636363636364,-5.333333333333332,21.272727272727277
34378,83230,B,0.9085102,49.56281113535349,45.02831986008207,0,0.4366197183098591,17.666666666666664,19.181818181818183
34379,10829,C,0.8908941,50.542015353319385,45.0275840370543,0,0.3506493506493506,-0.3333333333333321,17.555555555555557
34380,183618,C,0.9272182,48.561904071028316,45.02748122188368,1,0.422680412371134,3.0,19.5
34381,96532,C,0.82543355,54.5494435898546,45.02694099646204,1,0.52,1.0,15.76923076923077
34382,15272,C,0.8520632,52.84447730436147,45.02683332539908,1,0.3243243243243243,0.3333333333333339,14.538461538461538
34383,35590,C,0.34902215,129.008067582239,45.026673120016476,0,0.8513931888544891,3.333333333333333,8.44186046511628
34384,182509,B,0.6306991,71.39149802681419,45.02655341824776,1,0.2746478873239437,18.33333333333333,9.0
34385,151546,C,0.73854375,60.966544903466804,45.02646062777909,0,0.6878980891719745,-5.333333333333334,16.846153846153847
34386,110976,C,0.93894273,47.95441435335411,45.02644874895588,1,0.6169154228855721,4.666666666666666,21.09090909090909
34387,116911,C,0.8974637,50.170471637988186,45.026176069130486,0,0.3537414965986394,-2.0000000000000018,18.22222222222222
34388,68829,D,0.5499953,81.86584124102438,45.02582817131376,0,0.8168498168498168,6.333333333333333,11.961538461538462
34389,21561,C,0.97982794,45.95241681704208,45.02546192918653,1,0.4684684684684684,0.0,20.75
34390,72294,C,0.91539824,49.18590088089782,45.024687103586345,1,0.4712643678160919,13.999999999999998,19.142857142857142
34391,97404,C,0.97296846,46.275479339291735,45.02458182822199,1,0.5625,0.3333333333333321,22.5
34392,93028,C,0.5149421,87.43517364587424,45.02405276912052,0,0.475177304964539,-2.0,9.88888888888889
34393,52118,C,0.6214067,72.45462261751203,45.02378608457349,0,0.5120274914089347,-7.333333333333334,10.53125
34394,66251,C,0.50689745,88.8218573757758,45.023572963048025,0,0.7029972752043597,-6.333333333333334,11.76923076923077
34395,174865,C,0.44785687,100.53105581629538,45.02352432480489,0,0.6896551724137931,-3.0,8.333333333333334
34396,139196,C,0.6854652,65.68289037953394,45.02333668332908,1,0.6726618705035972,-3.0,16.27777777777778
34397,112240,C,0.5222991,86.20213502187363,45.02329847869561,0,0.6382113821138211,0.3333333333333339,10.941176470588236
34398,1751,C,0.42097402,106.94745281460314,45.02209873260857,0,0.7794561933534743,0.0,8.3125
34399,21371,C,0.667566,67.44060944905387,45.021057982912595,1,0.5972222222222222,-9.0,11.875
34400,186887,C,0.89580584,50.25700067173771,45.02051448772144,1,0.073170731707317,1.0,13.0
34401,95065,D,0.65850407,68.36701831280573,45.019959734225594,0,0.5555555555555556,6.333333333333332,14.333333333333334
34402,117821,C,0.88126516,51.085063608534966,45.01948692937997,0,0.3387096774193548,-4.999999999999998,18.666666666666668
34403,147995,C,0.7677148,58.64077875042692,45.019393639362605,1,0.5443037974683544,14.0,14.9375
34404,49519,C,0.8169345,55.107626515255404,45.019322744387054,0,0.3928571428571428,5.000000000000002,16.571428571428573
34405,120230,D,0.32127026,140.12876862201026,45.01920554115725,0,0.6382113821138211,6.666666666666666,5.671875
34406,106445,C,0.4105657,109.64944327678933,45.01830088390677,0,0.6034063260340633,-2.333333333333334,7.930232558139535
34407,65007,C,0.97363585,46.23716683969554,45.01816334560966,1,0.4166666666666667,0.0,21.5
34408,46770,C,0.9777688,46.04140406153649,45.01784742353029,1,0.3728813559322034,0.0,19.0
34409,144366,C,0.6576985,68.44735857100508,45.01772588777363,1,0.5,1.333333333333332,10.708333333333334
34410,38164,C,0.48429257,92.95523732578104,45.017530479800364,0,0.5616197183098591,-0.666666666666667,10.241379310344827
34411,111807,C,0.44476822,101.21515282272809,45.0172833768424,0,0.53125,-3.6666666666666665,8.25925925925926
34412,155741,C,0.5286998,85.1471433862887,45.017278979378744,1,0.5629139072847682,3.333333333333334,11.56
34413,33459,C,0.8943253,50.33646795624623,45.01717760889279,1,0.4566473988439306,8.333333333333334,17.7
34414,199703,B,0.856523,52.557852934786496,45.01700867893936,0,0.3040935672514619,15.0,15.25
34415,177627,C,0.37968144,118.5643410545631,45.01667953173604,0,0.6745213549337261,-2.0,8.088888888888889
34416,122035,C,0.82910323,54.29545402942884,45.016536387761384,1,0.419047619047619,-5.333333333333332,18.666666666666668
34417,184857,C,0.9865078,45.63200588218897,45.01632851858442,0,0.5625,0.0,22.4
34418,140414,C,0.9550855,47.13328197374922,45.01631493353832,1,0.24,5.666666666666666,18.2
34419,103491,C,0.8754232,51.42198284920666,45.01599641510757,1,0.7027027027027027,3.666666666666668,18.0
34420,147155,C,0.8118886,55.4460061726287,45.01597897164793,1,0.4927536231884058,14.333333333333332,17.9
34421,35807,C,0.3801375,118.41938002155887,45.01564744562595,0,0.4754098360655737,-0.666666666666667,7.76595744680851
34422,8492,C,0.5120995,87.90350125609075,45.015339434494635,0,0.5541195476575121,-2.0,11.233333333333333
34423,74694,C,0.45364714,99.22790112465795,45.01445322478411,0,0.7441497659906396,-1.666666666666667,9.756756756756756
34424,14507,C,0.4159654,108.21680145098367,45.014445977404115,0,0.725,2.333333333333334,8.761904761904763
34425,126160,C,0.4381524,102.7358894190835,45.01397678626602,0,0.5228215767634855,-4.666666666666668,6.675675675675675
34426,80329,C,0.5700744,78.96157713017817,45.01397208241552,0,0.6458797327394209,3.333333333333334,13.407407407407408
34427,176785,C,0.5552169,81.07434651548925,45.01384802733083,0,0.5619469026548672,-4.666666666666666,11.75
34428,157415,A,0.9567514,47.04762137711498,45.01287791058023,0,0.5465116279069767,6.999999999999998,22.0
34429,28913,C,0.89548033,50.26632742143098,45.01250770643638,0,0.3548387096774194,7.333333333333334,18.75
34430,20852,C,0.9333341,48.2274813972276,45.012353531949216,1,0.4545454545454545,3.0,19.8
34431,178075,C,0.62796575,71.67942979123,45.012226767290244,1,0.5956521739130435,-9.0,13.91304347826087
34432,87966,C,0.73981947,60.842079656572714,45.012154946817304,0,0.5294117647058824,15.333333333333332,14.666666666666666
34433,182299,C,0.60876495,73.94004494859337,45.012107504433956,0,0.5333333333333333,-2.333333333333334,14.23076923076923
34434,128949,C,0.4533565,99.28371909501313,45.01091983674857,0,0.7122302158273381,5.0,9.63888888888889
34435,174163,C,0.45743665,98.39570488447968,45.00980171429844,0,0.5827338129496403,-2.666666666666666,8.023255813953488
34436,41621,C,0.9504584,47.35580700310493,45.00972490540941,1,0.4285714285714285,3.0000000000000018,20.2
34437,177015,C,0.7481755,60.15826593010478,45.00894080108321,0,0.5714285714285714,-4.333333333333334,15.705882352941176
34438,205088,C,0.5831993,77.17548048807743,45.00868791293231,0,0.4444444444444444,0.0,9.848484848484848
34439,150172,C,0.6918702,65.0524761608736,45.00787050864824,1,0.5411764705882353,7.666666666666666,14.533333333333331
34440,13758,C,0.75370556,59.71536302822966,45.00780120112713,0,0.5185185185185185,-6.000000000000002,16.833333333333332
34441,203069,C,0.6469345,69.57059318568881,45.0076175627173,1,0.7790368271954674,-0.6666666666666679,15.15
34442,188128,B,0.8353995,53.874894715722625,45.007060564724796,1,0.3937007874015748,14.333333333333334,17.666666666666668
34443,77537,C,0.9231215,48.75493871281683,45.006732738931646,1,0.4941860465116279,1.333333333333332,20.384615384615383
34444,19801,C,0.5055835,89.01862569795657,45.006350544677126,0,0.6133333333333333,2.333333333333334,11.157894736842104
34445,11202,C,0.5717859,78.7118147407073,45.00630794310876,0,0.6682464454976303,13.333333333333336,13.0
34446,198172,C,0.9443015,47.660620111469775,45.005994395672545,0,0.5460122699386503,-1.3333333333333357,22.285714285714285
34447,177443,C,0.6386848,70.46415694485046,45.004386634318486,0,0.6363636363636364,4.000000000000002,13.875
34448,78798,C,0.52135783,86.32117651956302,45.00422164784616,0,0.4705882352941176,8.333333333333334,11.0
34449,199102,C,0.860317,52.310622669059185,45.00371753414533,0,0.324074074074074,-1.666666666666666,16.818181818181817
34450,60197,D,0.45661184,98.55933071591711,45.00335753630541,0,0.5766016713091922,6.000000000000001,10.228571428571428
34451,53036,C,0.94873726,47.43462585932577,45.00299714143779,1,0.4414414414414414,12.333333333333332,20.5
34452,161062,C,0.9553367,47.10675891137468,45.00281513261993,1,0.2527472527472527,0.0,17.5
34453,68839,D,0.48787326,92.24143754805344,45.00213049373849,0,0.5876777251184834,6.333333333333333,11.387096774193548
34454,114283,C,0.8898043,50.57506771502331,45.001912910020046,0,0.3043478260869565,9.666666666666664,15.823529411764708
34455,123304,C,0.71148205,63.250285877825235,45.00144293513333,0,0.3529411764705882,2.0,14.0
34456,122432,B,0.89866394,50.07593831903232,45.001439931105224,1,0.4270833333333333,13.333333333333334,18.916666666666668
34457,57382,C,0.75595415,59.529252668782014,45.001385386177574,0,0.5670103092783505,-9.0,16.727272727272727
34458,56303,C,0.6767576,66.49522000618006,45.001143779392784,0,0.4117647058823529,9.0,14.0
34459,133743,C,0.4691275,95.92495643666818,45.00103557798922,0,0.7964071856287425,-2.0,11.107142857142858
34460,74007,D,0.4941404,91.06879161439556,45.00076789384028,0,0.7125506072874493,10.666666666666666,11.0
34461,15629,C,0.9476591,47.48607058276772,45.000605736204456,1,0.25,-6.0,17.0
34462,202104,C,0.94026995,47.85887998015732,45.00026654491064,1,0.4,-9.666666666666666,19.0
34463,129702,C,0.7492066,60.06379258843504,45.000189982854465,1,0.7540983606557377,-8.333333333333332,15.8
34464,78855,B,0.81969,54.89888786366272,45.000068794016954,1,0.3858267716535433,12.333333333333334,17.076923076923077
34465,67973,C,0.7047507,63.85219655894993,44.99988128691119,0,0.3592814371257485,-2.333333333333334,13.444444444444445
34466,184313,C,0.76197976,59.05601660651103,44.99948928594349,0,0.496,0.0,13.875
34467,115300,C,0.87970495,51.15193486724554,44.99861041937333,0,0.5206349206349207,-3.333333333333332,19.666666666666668
34468,128697,C,0.6347408,70.8925547867878,44.99839902845526,0,0.6325301204819277,-2.0,12.88888888888889
34469,117111,C,0.47925636,93.89077436310608,44.99775092061228,0,0.6348448687350835,-4.666666666666667,9.421052631578949
34470,52998,C,0.7278154,61.82563469898687,44.9976484077617,0,0.3135593220338983,7.333333333333334,12.75
34471,159520,C,0.8688203,51.79137661731542,44.99739986928486,0,0.3303571428571428,6.999999999999998,16.75
34472,106257,C,0.9168913,49.07599044341094,44.99734753966979,0,0.2533333333333333,2.666666666666666,15.692307692307692
34473,31860,C,0.5639635,79.78745681075466,44.997211232317646,0,0.5714285714285714,-1.333333333333334,10.9
34474,115952,C,0.8505,52.906448053523214,44.99693341359973,1,0.3277310924369748,2.333333333333332,15.125
34475,74715,C,0.7926035,56.77099416884634,44.99688826436905,1,0.5441176470588235,-4.0,17.923076923076923
34476,175464,C,0.8537379,52.70534725385223,44.996551994188316,0,0.3897058823529412,-4.666666666666666,18.875
34477,196140,C,0.9394636,47.895987559108555,44.99653763627079,0,0.514792899408284,-0.3333333333333321,19.923076923076923
34478,78703,C,0.97878224,45.97102032532992,44.99561809171087,1,0.4137931034482758,0.0,21.75
34479,101896,C,0.95779467,46.97808986766813,44.99536390775813,1,0.3934426229508196,2.0,20.11111111111111
34480,47725,C,0.6517664,69.03371054597172,44.99385434118305,0,0.375,0.0,13.25
34481,108238,C,0.6469866,69.54301206094345,44.99339718694251,0,0.5503355704697986,4.333333333333334,14.529411764705882
34482,185453,B,0.8192796,54.91823519254577,44.99339037143416,1,0.5720164609053497,22.33333333333333,18.3125
34483,44241,B,0.9268018,48.54672155441055,44.99318895606095,0,0.3788819875776397,9.999999999999998,19.5
34484,98262,C,0.8042705,55.94273137749249,44.99308886669187,0,0.5304347826086957,-8.333333333333332,17.363636363636363
34485,83664,C,0.9424629,47.73948276219186,44.992692377891096,1,0.3793103448275862,0.6666666666666679,19.666666666666668
34486,91605,D,0.29715723,151.40961140298353,44.99246041600965,0,0.5928571428571429,9.333333333333334,5.6
34487,40419,C,0.636117,70.72977365704618,44.9924101213474,0,0.4395604395604395,6.333333333333332,13.0
34488,4516,C,0.54917073,81.9275036092784,44.9921871688538,0,0.4213197969543147,4.0,11.375
34489,99567,D,0.38735515,116.15079229902479,44.991607433328426,0,0.7211538461538461,9.333333333333332,9.333333333333334
34490,129791,C,0.4302711,104.56565819243572,44.99157963051221,0,0.6336633663366337,1.0,9.318181818181818
34491,101298,C,0.6799262,66.17081411371548,44.99127128983432,0,0.3368421052631579,6.333333333333334,13.153846153846152
34492,24503,C,0.39889008,112.79080937817213,44.99113475818712,0,0.664,2.333333333333334,9.128205128205128
34493,35827,C,0.8055908,55.84848335209198,44.99102485105498,0,0.5,-4.666666666666668,18.181818181818183
34494,98133,C,0.7122346,63.16816806411264,44.99055594222868,0,0.6417910447761194,-4.333333333333334,12.5
34495,144321,C,0.6970038,64.54811257133659,44.99027856998337,0,0.6020408163265306,0.3333333333333321,16.22222222222222
34496,111439,C,0.987933,45.539377443861696,44.989852868217724,1,0.5405405405405406,-1.6666666666666643,22.6
34497,49111,B,0.75486815,59.598550153387485,44.98904728251034,0,0.3309859154929577,17.333333333333332,14.266666666666667
34498,126738,B,0.76891965,58.50888662473475,44.9886324346394,0,0.3448275862068966,15.333333333333332,14.692307692307692
34499,64270,C,0.47431436,94.84935780084587,44.98841261346145,1,0.6102719033232629,4.333333333333333,10.590909090909092
34500,163072,C,0.76037705,59.165884742554745,44.98838086841216,1,0.4646464646464646,17.0,15.055555555555555
34501,12268,C,0.8628515,52.138621992399614,44.98788822072667,1,0.3409090909090909,11.333333333333334,17.428571428571427
34502,156219,C,0.8434043,53.340764500726465,44.987829775031294,1,0.3181818181818182,-3.0,16.8
34503,178372,C,0.93787163,47.96767851306426,44.98752507229161,1,0.4712643678160919,2.0,20.63636363636364
34504,176825,B,0.82386595,54.60526226133132,44.98741627380501,0,0.4573170731707317,12.0,18.3125
34505,74862,C,0.61346644,73.33299386374713,44.987330799764166,0,0.5926966292134831,-12.333333333333334,12.708333333333334
34506,106609,C,0.86168635,52.20809979234679,44.98700689386251,1,0.4375,4.000000000000002,17.2
34507,150847,C,0.6959225,64.64286976691106,44.98642714328033,0,0.4848484848484848,-1.0,15.1
34508,199122,C,0.8506212,52.88651134526673,44.9863889844976,1,0.3535353535353535,-2.666666666666668,17.0
34509,55501,C,0.44923827,100.139075983317,44.98630530633275,0,0.5275813295615276,-1.666666666666667,10.176470588235292
34510,38320,C,0.8517815,52.8140888574568,44.98606316610821,0,0.5151515151515151,0.3333333333333321,19.066666666666663
34511,1749,C,0.6440225,69.85148988483512,44.98593284571793,0,0.3947368421052631,4.666666666666666,12.875
34512,73317,C,0.8271083,54.38935245070772,44.985886125783885,0,0.4516129032258064,0.0,18.5
34513,51220,C,0.89712214,50.144637691271825,44.98586491075294,1,0.704,3.666666666666668,19.0
34514,111056,C,0.78001964,57.672711034879654,44.98584735245661,1,0.4684684684684684,-1.333333333333332,14.0
34515,201276,B,0.7153179,62.888734974121,44.985438146592976,0,0.2980132450331126,18.0,12.2
34516,171027,C,0.7878992,57.095319106032996,44.985356027452305,1,0.3191489361702128,7.666666666666666,14.714285714285714
34517,184444,B,0.9021067,49.86654948388039,44.98494851136582,1,0.6829268292682927,12.999999999999998,19.25
34518,131785,C,0.6241294,72.07537048793986,44.98435878671845,0,0.4444444444444444,-7.0,10.5
34519,3688,D,0.9016451,49.89124076056292,44.9841939600055,1,0.6923076923076923,12.333333333333332,19.33333333333333
34520,132866,C,0.71892697,62.569503321143614,44.98290319870606,0,0.4609375,-4.666666666666668,15.0
34521,167901,C,0.818395,54.964253380481026,44.98247116642135,0,0.734375,1.0,18.07692307692308
34522,131798,C,0.8577534,52.44171214362794,44.98205668504695,0,0.2692307692307692,1.9999999999999991,13.555555555555555
34523,51926,C,0.9739391,46.18546569164009,44.98183184804589,1,0.6229508196721312,4.666666666666666,20.666666666666668
34524,93967,C,0.62824476,71.5988654939038,44.98161190039598,1,0.4814814814814814,7.333333333333334,13.6
34525,71707,C,0.6903271,65.15969936990317,44.98150681807192,0,0.5606469002695418,-8.666666666666668,14.526315789473683
34526,40099,A,0.9611173,46.801033178022145,44.981283918881026,1,0.4671532846715328,8.0,22.11111111111111
34527,117957,C,0.94191366,47.75472818337303,44.980831012808025,1,0.3636363636363636,5.333333333333334,19.5
34528,204853,B,0.85089356,52.86265290686793,44.980490768170746,1,0.2788461538461538,11.666666666666666,13.909090909090908
34529,200674,C,0.7552332,59.557891042898135,44.98009831750696,1,0.6568627450980392,3.333333333333334,18.4
34530,123243,C,0.6364796,70.67002978526916,44.98003343210862,0,0.3389830508474576,5.666666666666668,11.666666666666666
34531,16354,C,0.9362842,48.04069430924842,44.97974229202849,1,0.6237623762376238,6.333333333333332,20.33333333333333
34532,21868,C,0.93547016,48.08244345485056,44.97969125567948,1,0.5474137931034483,-0.3333333333333321,22.8
34533,85037,C,0.9446039,47.61751251392231,44.97968898048629,1,0.4545454545454545,-7.999999999999998,19.0
34534,38273,C,0.75374466,59.67487812934311,44.97962083403617,0,0.5575221238938053,-8.333333333333332,15.0
34535,179756,C,0.78492355,57.30382476669461,44.97912176311257,0,0.4,-2.0,16.428571428571427
34536,154460,B,0.9174999,49.02332418472215,44.97889503049263,1,0.5763546798029556,14.0,19.90909090909091
34537,135675,C,0.5381466,83.58080551763913,44.97872757066296,0,0.5459459459459459,-1.333333333333334,10.571428571428571
34538,189822,C,0.4587616,98.04370323729883,44.97868642591867,0,0.6068376068376068,-2.666666666666667,9.583333333333334
34539,75954,C,0.46724904,96.26213190921521,44.97838832202801,1,0.7152899824253075,2.0,11.548387096774194
34540,175450,C,0.76055545,59.13880039273057,44.97833671734591,1,0.5198019801980198,3.0,16.7
34541,14224,D,0.36653942,122.71041697186821,44.97820490497889,1,0.6275303643724697,5.333333333333334,7.633333333333334
34542,161955,D,0.58020616,77.52064350672453,44.97795456239415,1,0.7296511627906976,9.666666666666668,14.15
34543,116278,C,0.97445583,46.156678697715385,44.977644808976464,1,0.5119047619047619,1.0,22.166666666666668
34544,6561,A,0.95585257,47.054018275107985,44.97670421001861,1,0.4324324324324324,5.0,21.444444444444443
34545,97919,C,0.8444824,53.25910928437535,44.97638159537459,0,0.5776805251641138,-7.666666666666668,18.5
34546,15418,D,0.7301953,61.59416306420911,44.97576738462299,1,0.556390977443609,5.666666666666666,15.818181818181818
34547,167506,C,0.7805823,57.61779167083031,44.975428848601005,1,0.2247191011235955,4.333333333333334,13.090909090909092
34548,96373,C,0.45625412,98.5753072124164,44.97539050345995,0,0.7961783439490446,-4.666666666666666,11.35483870967742
34549,3402,C,0.70981306,63.36098596502107,44.974455229570204,1,0.375,7.333333333333333,14.0
34550,44076,C,0.93172884,48.269405947952535,44.97399760530589,1,0.4545454545454545,-5.666666666666668,19.8
34551,31210,B,0.85599047,52.540191185185066,44.97390291789979,1,0.4285714285714285,15.0,18.307692307692307
34552,110169,C,0.49962536,90.01430049536518,44.97342684054736,0,0.2580645161290322,7.666666666666667,7.6
34553,54824,C,0.8988925,50.031923465286305,44.973321857128425,1,0.5324675324675324,10.333333333333334,18.428571428571427
34554,100893,C,0.9380194,47.944820715772984,44.973171715179255,1,0.2,0.0,16.5
34555,90260,C,0.97773826,45.99695100950294,44.97297890158353,1,0.44,0.0,20.75
34556,66543,B,0.46938708,95.81185735423239,44.97284835966632,0,0.5842293906810035,12.333333333333332,10.79310344827586
34557,128105,C,0.5557715,80.91894906265192,44.97244810020543,0,0.8,-1.333333333333333,13.346153846153848
34558,189359,C,0.8398605,53.546922221138814,44.971944811482615,1,0.2839506172839506,-0.3333333333333321,14.76923076923077
34559,59549,C,0.62840533,71.56443728009438,44.971474008846805,1,0.562111801242236,-4.333333333333334,13.956521739130435
34560,2179,C,0.9677939,46.46794970030615,44.97139742407529,1,0.5,-3.666666666666666,20.0
34561,6360,D,0.2939863,152.96905211421432,44.97080422192538,0,0.7727272727272727,6.0,5.2
34562,122312,B,0.8363901,53.76753582548399,44.97063348658869,0,0.373134328358209,13.666666666666666,15.68421052631579
34563,126409,C,0.8541593,52.648813508123304,44.97047345811205,0,0.4,-10.666666666666666,18.133333333333333
34564,128307,A,0.8353209,53.83550992809211,44.969926064035114,0,0.4561403508771929,7.0,18.6
34565,1163,C,0.8185816,54.93638527703569,44.96991312085838,0,0.3707865168539326,-1.333333333333334,15.6
34566,32026,D,0.7778989,57.80930138119138,44.96979239709963,1,0.6518771331058021,8.666666666666668,17.8125
34567,2799,C,0.49761686,90.37026849882346,44.96976900286223,0,0.6219895287958115,2.333333333333332,10.787878787878787
34568,75207,C,0.9397992,47.84975114532379,44.96915734738501,1,0.4311926605504587,17.0,19.625
34569,125836,C,0.78229874,57.4823838044248,44.96839663650963,0,0.4009216589861751,-1.333333333333334,15.272727272727272
34570,142475,C,0.72959936,61.63376807306527,44.96795753410424,0,0.6021798365122616,-5.666666666666666,16.9375
34571,111044,C,0.31133005,144.43797983497612,44.96788351714663,0,0.6610800744878957,1.333333333333333,8.279069767441861
34572,116676,D,0.8505288,52.87013115509128,44.967567972435404,1,0.5517241379310345,14.666666666666666,17.0
34573,52509,C,0.81233174,55.35600479865652,44.96743948097719,1,0.1458333333333333,-0.3333333333333339,13.8
34574,105703,C,0.68029326,66.09985174596564,44.96728376230009,1,0.3076923076923077,-6.666666666666667,11.25
34575,159186,C,0.7801143,57.64176545198707,44.96716510852353,0,0.5471698113207547,-5.333333333333332,14.6875
34576,109515,C,0.69488466,64.71117025262157,44.96679940070035,1,0.45,-1.666666666666666,14.615384615384617
34577,179485,B,0.87347025,51.48060193152052,44.96677407411768,1,0.3986013986013986,19.666666666666664,18.142857142857142
34578,71419,C,0.93966424,47.853290337257526,44.96602591886211,1,0.3163265306122449,1.333333333333332,18.4
34579,177081,C,0.5882008,76.44611843814604,44.96566860101725,0,0.6826923076923077,2.333333333333334,13.9
34580,117265,C,0.6964407,64.56494510460342,44.96565535210023,0,0.5261324041811847,11.666666666666668,15.19047619047619
34581,44547,C,0.9162678,49.074356181102495,44.96525297573639,1,0.584,2.333333333333332,19.571428571428573
34582,40831,C,0.7635369,58.88994150466576,44.96464163919824,0,0.5503875968992248,-5.333333333333332,15.857142857142858
34583,147185,C,0.75314194,59.702528440184516,44.96447807085553,0,0.3380281690140845,2.333333333333332,13.363636363636363
34584,84551,C,0.9350711,48.086077788105854,44.96390216775226,0,0.3018867924528302,4.0,17.181818181818183
34585,119955,C,0.60473984,74.35219566434367,44.96373526652317,0,0.6539923954372624,-1.666666666666666,14.32
34586,191424,B,0.7016465,64.08226469177492,44.9630971679419,0,0.5,18.666666666666668,14.857142857142858
34587,39715,C,0.8735288,51.47285638410283,44.9630213658398,1,0.4848484848484848,9.000000000000002,19.0
34588,90023,D,0.5824608,77.19489061758614,44.96299934102807,0,0.746606334841629,5.666666666666666,13.9
34589,21977,C,0.9485915,47.39943546904551,44.962700202803006,1,0.4644351464435146,0.3333333333333321,21.857142857142858
34590,7347,C,0.8346067,53.871982901261816,44.96191825395952,0,0.425,9.000000000000002,17.363636363636363
34591,81869,D,0.81463027,55.19262846363994,44.9615858275805,0,0.6530612244897959,11.000000000000002,18.75
34592,61911,C,0.89465624,50.255100000654146,44.96103885465375,1,0.5223214285714286,-16.666666666666664,19.25
34593,189972,C,0.9289854,48.39673638092549,44.959862322910325,0,0.4669603524229075,-0.6666666666666679,20.307692307692307
34594,152747,D,0.72591573,61.93490704791316,44.959523262139676,0,0.6617647058823529,7.666666666666666,17.2
34595,11223,C,0.45445243,98.93119628098115,44.959522081931816,0,0.7720430107526882,2.333333333333334,9.764705882352942
34596,43330,C,0.73993254,60.760833019594145,44.95891733121311,0,0.2727272727272727,-3.666666666666666,12.77777777777778
34597,73209,C,0.8082753,55.622647924428506,44.9584114580057,0,0.4166666666666667,2.333333333333334,17.09090909090909
34598,44552,B,0.78922266,56.96533778757896,44.958335284381135,1,0.3575757575757576,21.33333333333333,13.714285714285714
34599,196104,B,0.8700016,51.675955205522634,44.95816443864259,0,0.484375,20.333333333333336,18.529411764705884
34600,145679,C,0.8549975,52.58274942577687,44.95812012657934,1,0.3043478260869565,-9.333333333333332,15.5
34601,178528,C,0.9465909,47.493834234458085,44.957231312448165,1,0.4306569343065693,-4.0,21.5
34602,35290,C,0.8088335,55.58238222161731,44.95689163240249,1,0.5,-4.0,18.0
34603,139555,C,0.48090833,93.48265022515785,44.95658560154389,0,0.4696485623003195,-2.666666666666667,8.743589743589743
34604,20560,D,0.9238298,48.66267902189478,44.956032732881404,1,0.5588235294117647,7.999999999999998,20.0
34605,59981,D,0.68470657,65.65589430131602,44.95502210316293,0,0.5508474576271186,7.666666666666668,13.285714285714286
34606,111485,C,0.714382,62.92849202313492,44.9549815364511,1,0.5238095238095238,0.3333333333333339,15.25
34607,88793,C,0.7287912,61.68386761086099,44.95465849485871,0,0.7735849056603774,3.333333333333334,15.461538461538462
34608,143814,C,0.98130643,45.81100437198494,44.95463332346485,1,0.4076923076923077,0.0,21.5
34609,9123,C,0.51795685,86.79210459472674,44.95456535357216,1,0.8108108108108109,-3.666666666666668,12.2
34610,81770,C,0.96200097,46.73020779305382,44.954505041666934,0,0.4587155963302752,-2.333333333333332,22.181818181818183
34611,128702,C,0.7212766,62.32620482344365,44.954431939670705,1,0.5457063711911357,-9.333333333333334,16.5
34612,37977,C,0.9588636,46.882847355511934,44.95425654319862,0,0.4693877551020408,-1.666666666666668,22.166666666666668
34613,170968,C,0.6021054,74.6607128483618,44.953616813783626,0,0.2876712328767123,-0.6666666666666679,12.0
34614,47395,B,0.86730736,51.83104695541892,44.95344875701914,1,0.5,17.666666666666664,18.818181818181817
34615,132810,C,0.67855424,66.2488616927567,44.95344579068585,1,0.3493975903614458,-4.999999999999999,13.5
34616,42270,B,0.81875587,54.90428444770559,44.953204910515474,1,0.7795698924731183,15.999999999999998,17.181818181818183
34617,127254,C,0.866494,51.87852439450377,44.95243011451424,0,0.3636363636363636,-8.000000000000002,18.5
34618,55034,C,0.9917291,45.32697743018427,44.952081656705246,1,0.3255813953488372,-1.666666666666668,19.0
34619,89436,B,0.80298656,55.98067249671046,44.95172776069112,0,0.3472222222222222,19.666666666666664,16.1
34620,76920,C,0.35468605,126.7351532153861,44.951191093790214,0,0.5968992248062015,-0.6666666666666661,8.25
34621,26523,C,0.8441638,53.24911914550129,44.95097745693539,0,0.4297520661157025,2.333333333333336,17.0
34622,150642,C,0.88182276,50.97506666153058,44.950974223082106,1,0.4666666666666667,7.666666666666668,18.714285714285715
34623,151068,C,0.7901762,56.88672023591617,44.95053315392557,0,0.4666666666666667,-0.9999999999999982,17.333333333333332
34624,99680,C,0.7840911,57.32808559495963,44.95044255484487,0,0.6784565916398714,-4.000000000000002,18.2
34625,180076,C,0.44137633,101.83902164490657,44.94933346843491,0,0.5507246376811594,2.0,8.571428571428571
34626,144369,C,0.53799844,83.54884353737161,44.94914730990925,0,0.6638297872340425,-4.333333333333334,12.727272727272728
34627,198933,C,0.31598043,142.25065786524118,44.948424668466025,0,0.5635103926096998,0.666666666666667,5.892857142857143
34628,74240,C,0.6818518,65.92054233951195,44.94804073175922,0,0.4868421052631579,6.333333333333334,14.5
34629,51585,C,0.6132505,73.2946106732737,44.94795620316434,0,0.4174757281553398,-2.0,9.304347826086955
34630,133974,C,0.9450578,47.561017673158844,44.94791117278886,0,0.4857142857142857,1.3333333333333357,21.2
34631,128285,C,0.6440646,69.78739929160578,44.94759377519891,0,0.1346153846153846,4.333333333333333,9.6
