user_id,order_count,risk_score,risk_tier
30297,12,0.5699,Medium
30299,10,0.2167,Low
30301,14,0.3864,Medium
30302,5,0.5064,Medium
30303,8,0.8321,High
30305,7,0.435,Medium
30308,13,0.4686,Medium
30310,12,0.5074,Medium
30313,11,0.605,High
30314,10,0.5815,Medium
30317,7,0.3358,Medium
30319,7,0.764,High
30320,6,0.4224,Medium
30321,8,0.4833,Medium
30322,7,0.5808,Medium
30324,11,0.5191,Medium
30325,12,0.6939,High
30327,11,0.3129,Medium
30328,9,0.6577,High
30329,5,0.5085,Medium
30331,8,0.687,High
30332,6,0.617,High
30335,8,0.1905,Low
30336,15,0.5413,Medium
30338,5,0.5099,Medium
30340,8,0.4983,Medium
30341,15,0.4886,Medium
30344,8,0.4726,Medium
30345,9,0.6465,High
30346,8,0.198,Low
30348,15,0.3624,Medium
30350,5,0.5095,Medium
30353,9,0.4762,Medium
30354,5,0.5124,Medium
30355,6,0.5013,Medium
30356,12,0.5926,Medium
30357,6,0.5953,Medium
30359,6,0.5204,Medium
30360,6,0.4427,Medium
30362,13,0.4074,Medium
30366,6,0.5004,Medium
30367,9,0.3842,Medium
30373,9,0.533,Medium
30377,6,0.4897,Medium
30380,15,0.5055,Medium
30381,10,0.4222,Medium
30382,14,0.4859,Medium
30383,6,0.4995,Medium
30384,6,0.5004,Medium
30386,8,0.5928,Medium
30388,11,0.4128,Medium
30390,15,0.4502,Medium
30391,5,0.4955,Medium
30392,14,0.5706,Medium
30395,15,0.4277,Medium
30396,15,0.5603,Medium
30401,7,0.7548,High
30403,14,0.2444,Low
30405,7,0.3416,Medium
30407,5,0.5,Medium
30411,9,0.5549,Medium
30412,5,0.5082,Medium
30419,6,0.4365,Medium
30420,5,0.5063,Medium
30422,7,0.512,Medium
30423,14,0.3811,Medium
30426,5,0.5117,Medium
30427,12,0.3886,Medium
30430,11,0.5098,Medium
30432,12,0.4185,Medium
30433,7,0.2936,Low
30436,6,0.6514,High
30438,7,0.3585,Medium
30442,11,0.4788,Medium
30443,7,0.5218,Medium
30446,15,0.5369,Medium
30450,10,0.678,High
30453,9,0.1814,Low
30454,9,0.6182,High
30457,8,0.7384,High
30458,7,0.4972,Medium
30461,13,0.4593,Medium
30464,6,0.6224,High
30466,15,0.6047,High
30467,15,0.6443,High
30471,7,0.6765,High
30473,14,0.5924,Medium
30474,5,0.5068,Medium
30475,6,0.4969,Medium
30476,7,0.4926,Medium
30480,8,0.3508,Medium
30481,6,0.522,Medium
30483,5,0.5009,Medium
30484,11,0.3698,Medium
30487,10,0.4081,Medium
30491,15,0.6874,High
30494,9,0.5226,Medium
30497,15,0.4548,Medium
30498,7,0.4118,Medium
30501,6,0.6035,High
30503,13,0.3708,Medium
30504,5,0.5144,Medium
30505,5,0.5076,Medium
30506,10,0.4831,Medium
30507,6,0.5142,Medium
30512,8,0.5356,Medium
30513,7,0.3461,Medium
30518,15,0.5169,Medium
30519,13,0.6495,High
30521,5,0.5042,Medium
30524,5,0.5056,Medium
30525,9,0.6398,High
30528,7,0.5745,Medium
30529,6,0.4822,Medium
30530,11,0.3844,Medium
30532,6,0.5489,Medium
30535,6,0.5017,Medium
30536,14,0.6321,High
30538,8,0.6103,High
30539,12,0.7904,High
30540,8,0.4751,Medium
30541,14,0.3317,Medium
30542,15,0.5669,Medium
30543,6,0.4366,Medium
30546,5,0.5104,Medium
30547,14,0.5492,Medium
30548,13,0.7994,High
30550,9,0.4017,Medium
30551,7,0.3656,Medium
30553,5,0.5113,Medium
30555,5,0.5059,Medium
30567,9,0.5487,Medium
30569,5,0.5049,Medium
30570,8,0.3427,Medium
30571,6,0.5868,Medium
30572,7,0.4379,Medium
30573,8,0.4627,Medium
30576,12,0.722,High
30577,5,0.5099,Medium
30579,10,0.2803,Low
30581,6,0.5364,Medium
30582,5,0.5084,Medium
30584,9,0.4773,Medium
30589,9,0.2942,Low
30592,9,0.5653,Medium
30596,13,0.4613,Medium
30597,12,0.3716,Medium
30600,5,0.5053,Medium
30601,13,0.4081,Medium
30603,6,0.5226,Medium
30610,11,0.4094,Medium
30612,10,0.6668,High
30617,11,0.5334,Medium
30619,11,0.3066,Medium
30620,13,0.5268,Medium
30622,5,0.5078,Medium
30624,11,0.5574,Medium
30626,8,0.6867,High
30629,7,0.5085,Medium
30631,9,0.3886,Medium
30632,13,0.6987,High
30634,14,0.6278,High
30636,6,0.6234,High
30640,9,0.7859,High
30642,11,0.5689,Medium
30647,7,0.3686,Medium
30649,14,0.3569,Medium
30652,10,0.4254,Medium
30653,6,0.5128,Medium
30655,5,0.5081,Medium
30656,7,0.4887,Medium
30657,8,0.5895,Medium
30658,12,0.4695,Medium
30659,8,0.5791,Medium
30661,15,0.6308,High
30663,11,0.487,Medium
30664,7,0.5482,Medium
30667,5,0.5021,Medium
30668,15,0.1555,Low
30673,15,0.9001,High
30676,5,0.5043,Medium
30677,9,0.4984,Medium
30678,11,0.1431,Low
30680,12,0.4797,Medium
30683,13,0.5963,Medium
30684,6,0.365,Medium
30685,7,0.8138,High
30688,5,0.5066,Medium
30690,13,0.2514,Low
30692,9,0.5908,Medium
30693,6,0.4364,Medium
30700,8,0.4237,Medium
30703,14,0.5002,Medium
30707,5,0.5095,Medium
30709,14,0.5399,Medium
30710,15,0.6346,High
30712,8,0.4438,Medium
30713,11,0.3523,Medium
30717,6,0.4478,Medium
30718,6,0.3537,Medium
30719,6,0.4242,Medium
30720,13,0.4565,Medium
30724,10,0.5912,Medium
30726,12,0.5663,Medium
30727,5,0.5109,Medium
30730,8,0.4735,Medium
30732,14,0.4707,Medium
30733,5,0.5119,Medium
30734,6,0.5983,Medium
30742,11,0.467,Medium
30743,7,0.5993,Medium
30744,9,0.76,High
30750,11,0.4606,Medium
30751,6,0.5013,Medium
30753,13,0.4294,Medium
30754,11,0.4491,Medium
30755,6,0.4818,Medium
30756,9,0.5701,Medium
30759,14,0.334,Medium
30762,9,0.5146,Medium
30766,13,0.4735,Medium
30767,6,0.535,Medium
30768,5,0.5051,Medium
30771,13,0.4473,Medium
30773,9,0.403,Medium
30775,5,0.5075,Medium
30778,11,0.4714,Medium
30782,5,0.497,Medium
30783,8,0.4977,Medium
30785,9,0.6157,High
30786,7,0.5246,Medium
30788,9,0.4851,Medium
30789,11,0.6682,High
30791,15,0.5999,Medium
30792,8,0.6674,High
30793,14,0.5311,Medium
30794,7,0.7597,High
30797,15,0.1688,Low
30799,5,0.5139,Medium
30800,12,0.7323,High
30802,12,0.4323,Medium
30803,5,0.5058,Medium
30804,15,0.5887,Medium
30807,5,0.5067,Medium
30809,10,0.6519,High
30811,12,0.8746,High
30812,6,0.5035,Medium
30813,5,0.51,Medium
30816,9,0.3116,Medium
30817,5,0.5106,Medium
30819,10,0.4754,Medium
30820,6,0.6582,High
30823,13,0.3651,Medium
30828,13,0.3291,Medium
30829,6,0.4292,Medium
30830,12,0.2522,Low
30831,9,0.5808,Medium
30832,6,0.5107,Medium
30834,5,0.503,Medium
30837,5,0.5096,Medium
30838,6,0.44,Medium
30839,6,0.5038,Medium
30840,15,0.5576,Medium
30841,8,0.3935,Medium
30843,8,0.5448,Medium
30847,14,0.5721,Medium
30849,10,0.4906,Medium
30851,7,0.6663,High
30852,11,0.502,Medium
30853,9,0.8274,High
30859,7,0.475,Medium
30861,7,0.6717,High
30864,11,0.5161,Medium
30865,13,0.5981,Medium
30866,5,0.5093,Medium
30867,10,0.3671,Medium
30868,5,0.5048,Medium
30869,6,0.5007,Medium
30870,11,0.5468,Medium
30871,12,0.7975,High
30872,10,0.3564,Medium
30878,11,0.6312,High
30880,7,0.4183,Medium
30882,11,0.4604,Medium
30889,14,0.4049,Medium
30890,6,0.3702,Medium
30891,14,0.2367,Low
30892,6,0.5254,Medium
30893,6,0.4791,Medium
30894,10,0.2189,Low
30896,7,0.5649,Medium
30900,14,0.1992,Low
30907,6,0.5387,Medium
30911,11,0.5414,Medium
30912,9,0.4557,Medium
30915,6,0.5083,Medium
30917,7,0.6528,High
30920,5,0.5003,Medium
30922,15,0.4679,Medium
30923,9,0.5113,Medium
30926,6,0.6289,High
30927,12,0.2453,Low
30928,8,0.5736,Medium
30929,11,0.9515,High
30932,5,0.5033,Medium
30934,7,0.4278,Medium
30935,6,0.5007,Medium
30936,14,0.4512,Medium
30939,6,0.4602,Medium
30940,10,0.4878,Medium
30942,6,0.5006,Medium
30945,8,0.4616,Medium
30951,7,0.3722,Medium
30953,9,0.5851,Medium
30954,7,0.3611,Medium
30955,5,0.5127,Medium
30956,5,0.5064,Medium
30958,12,0.3907,Medium
30960,12,0.8101,High
30962,5,0.5091,Medium
30963,7,0.6018,High
30964,6,0.4878,Medium
30965,11,0.4988,Medium
30966,7,0.3536,Medium
30967,9,0.3048,Medium
30968,14,0.4947,Medium
30970,9,0.6497,High
30975,13,0.4894,Medium
30976,6,0.5946,Medium
30977,6,0.5549,Medium
30979,8,0.3588,Medium
30980,12,0.5861,Medium
30984,7,0.6375,High
30986,5,0.5072,Medium
30988,7,0.5458,Medium
30989,12,0.3832,Medium
30990,9,0.3002,Medium
30991,7,0.5552,Medium
30992,9,0.8454,High
30993,9,0.4177,Medium
30994,15,0.436,Medium
30996,8,0.3711,Medium
30997,13,0.4226,Medium
30998,10,0.6377,High
30999,15,0.3356,Medium
31000,15,0.4952,Medium
31001,11,0.501,Medium
31003,6,0.5195,Medium
31006,7,0.5697,Medium
31007,5,0.505,Medium
31008,5,0.512,Medium
31011,13,0.5614,Medium
31013,12,0.5634,Medium
31014,6,0.6399,High
31015,5,0.5079,Medium
31016,10,0.6385,High
31018,5,0.5102,Medium
31022,5,0.5069,Medium
31023,5,0.5089,Medium
31024,8,0.3718,Medium
31026,11,0.5887,Medium
31027,9,0.5598,Medium
31028,11,0.5683,Medium
31029,10,0.6166,High
31033,8,0.293,Low
31034,10,0.1348,Low
31038,15,0.6101,High
31040,13,0.5619,Medium
31043,9,0.5475,Medium
31044,8,0.3507,Medium
31045,5,0.5132,Medium
31046,8,0.3595,Medium
31048,5,0.507,Medium
31049,14,0.4346,Medium
31052,5,0.5105,Medium
31054,10,0.4097,Medium
31055,6,0.5036,Medium
31056,13,0.4659,Medium
31060,6,0.6037,High
31061,5,0.503,Medium
31064,5,0.5055,Medium
31071,7,0.7264,High
31072,7,0.5641,Medium
31073,6,0.4052,Medium
31076,14,0.1682,Low
31078,5,0.5064,Medium
31083,6,0.4991,Medium
31084,13,0.314,Medium
31085,5,0.5037,Medium
31088,5,0.5107,Medium
31089,9,0.4168,Medium
31090,11,0.7497,High
31091,5,0.506,Medium
31092,14,0.4196,Medium
31094,6,0.3413,Medium
31095,5,0.5029,Medium
31097,7,0.6437,High
31099,9,0.127,Low
31100,13,0.6439,High
31101,13,0.3625,Medium
31102,11,0.6482,High
31103,9,0.7206,High
31105,7,0.408,Medium
31108,6,0.6435,High
31109,6,0.4735,Medium
31110,6,0.5071,Medium
31112,7,0.324,Medium
31114,6,0.3989,Medium
31115,11,0.7486,High
31117,13,0.5674,Medium
31122,9,0.7006,High
31126,12,0.5814,Medium
31128,6,0.5536,Medium
31129,8,0.6342,High
31130,8,0.4267,Medium
31131,5,0.507,Medium
31132,8,0.4931,Medium
31135,10,0.2131,Low
31137,7,0.4577,Medium
31138,10,0.4493,Medium
31140,6,0.5162,Medium
31142,9,0.7437,High
31143,6,0.4698,Medium
31144,5,0.5096,Medium
31145,10,0.3737,Medium
31146,13,0.4483,Medium
31147,5,0.5117,Medium
31148,5,0.5103,Medium
31150,13,0.641,High
31153,6,0.5012,Medium
31157,6,0.4642,Medium
31160,11,0.5021,Medium
31162,10,0.4735,Medium
31164,14,0.2692,Low
31167,9,0.3252,Medium
31170,5,0.512,Medium
31172,5,0.5036,Medium
31176,5,0.5075,Medium
31177,11,0.4038,Medium
31179,5,0.5088,Medium
31181,5,0.5086,Medium
31188,10,0.5828,Medium
31190,9,0.21,Low
31195,5,0.5107,Medium
31196,15,0.5698,Medium
31197,13,0.4969,Medium
31199,9,0.4835,Medium
31201,5,0.5059,Medium
31202,5,0.5038,Medium
31205,10,0.5108,Medium
31206,7,0.4097,Medium
31207,9,0.3241,Medium
31208,8,0.448,Medium
31210,14,0.7661,High
31212,5,0.509,Medium
31215,14,0.4989,Medium
31217,7,0.3635,Medium
31220,9,0.4897,Medium
31221,14,0.3071,Medium
31222,8,0.4926,Medium
31223,5,0.5132,Medium
31225,7,0.5678,Medium
31226,11,0.5364,Medium
31227,12,0.6018,High
31229,8,0.4514,Medium
31230,7,0.5277,Medium
31231,9,0.415,Medium
31232,9,0.3851,Medium
31233,5,0.5036,Medium
31234,12,0.3913,Medium
31235,15,0.9079,High
31244,5,0.5113,Medium
31247,7,0.7065,High
31249,7,0.5145,Medium
31252,6,0.5171,Medium
31254,7,0.5205,Medium
31256,6,0.5603,Medium
31258,6,0.5383,Medium
31260,6,0.5027,Medium
31262,6,0.364,Medium
31263,5,0.5115,Medium
31264,10,0.2791,Low
31268,6,0.4609,Medium
31271,14,0.612,High
31273,8,0.2623,Low
31274,9,0.5935,Medium
31277,5,0.5032,Medium
31279,6,0.3864,Medium
31281,5,0.5108,Medium
31284,7,0.4256,Medium
31285,10,0.5353,Medium
31286,6,0.5013,Medium
31288,10,0.328,Medium
31289,11,0.3326,Medium
31291,14,0.532,Medium
31294,13,0.6305,High
31295,9,0.6136,High
31296,11,0.4798,Medium
31299,6,0.4959,Medium
31300,8,0.5329,Medium
31301,8,0.5378,Medium
31302,8,0.4624,Medium
31303,7,0.5466,Medium
31305,8,0.7716,High
31306,15,0.5386,Medium
31307,9,0.4991,Medium
31311,5,0.5021,Medium
31312,5,0.5049,Medium
31314,7,0.6548,High
31315,12,0.5738,Medium
31316,7,0.5416,Medium
31318,8,0.3222,Medium
31319,10,0.5987,Medium
31323,14,0.4477,Medium
31324,5,0.507,Medium
31326,13,0.5608,Medium
31329,5,0.5097,Medium
31330,5,0.5082,Medium
31331,14,0.3411,Medium
31332,13,0.521,Medium
31336,5,0.5086,Medium
31337,6,0.5491,Medium
31338,7,0.4965,Medium
31341,6,0.5055,Medium
31342,15,0.4106,Medium
31344,8,0.4739,Medium
31345,5,0.5045,Medium
31347,8,0.2747,Low
31349,9,0.7901,High
31350,6,0.6697,High
31351,6,0.4842,Medium
31353,8,0.3474,Medium
31357,7,0.4714,Medium
31361,7,0.5324,Medium
31365,8,0.4009,Medium
31366,11,0.5447,Medium
31368,10,0.5098,Medium
31369,15,0.7001,High
31371,14,0.5368,Medium
31373,9,0.7754,High
31374,9,0.1744,Low
31377,8,0.3582,Medium
31378,10,0.5233,Medium
31380,5,0.5099,Medium
31381,5,0.5018,Medium
31385,8,0.531,Medium
31386,7,0.5445,Medium
31388,13,0.6344,High
31390,7,0.4048,Medium
31392,5,0.5059,Medium
31393,13,0.7226,High
31394,9,0.5798,Medium
31397,7,0.5159,Medium
31400,13,0.5754,Medium
31401,10,0.5925,Medium
31402,10,0.4789,Medium
31404,5,0.514,Medium
31406,5,0.4961,Medium
31407,8,0.6676,High
31412,10,0.5485,Medium
31413,5,0.4995,Medium
31414,5,0.5117,Medium
31417,11,0.4841,Medium
31418,9,0.4579,Medium
31421,6,0.4631,Medium
31423,5,0.5054,Medium
31429,13,0.5712,Medium
31430,15,0.4265,Medium
31431,15,0.292,Low
31438,7,0.4713,Medium
31439,13,0.4901,Medium
31440,9,0.3361,Medium
31442,14,0.4963,Medium
31445,10,0.5492,Medium
31447,7,0.5388,Medium
31448,10,0.4845,Medium
31449,5,0.4977,Medium
31450,14,0.5064,Medium
31452,7,0.4559,Medium
31455,6,0.378,Medium
31457,13,0.8049,High
31458,15,0.467,Medium
31459,8,0.6684,High
31460,5,0.5107,Medium
31461,14,0.4618,Medium
31467,12,0.6198,High
31470,11,0.3752,Medium
31471,9,0.3839,Medium
31472,7,0.5213,Medium
31474,14,0.7625,High
31475,7,0.5622,Medium
31476,13,0.3748,Medium
31479,10,0.6458,High
31480,6,0.5665,Medium
31481,9,0.5706,Medium
31482,7,0.4513,Medium
31485,12,0.282,Low
31488,14,0.8842,High
31489,6,0.4981,Medium
31491,10,0.5115,Medium
31492,15,0.547,Medium
31493,9,0.4578,Medium
31495,8,0.3782,Medium
31497,7,0.7418,High
31498,6,0.4097,Medium
31500,12,0.4842,Medium
31501,10,0.447,Medium
31502,10,0.3428,Medium
31503,7,0.6094,High
31507,5,0.5152,Medium
31510,7,0.5775,Medium
31512,7,0.558,Medium
31513,9,0.5002,Medium
31514,7,0.449,Medium
31521,7,0.5243,Medium
31522,8,0.6111,High
31525,8,0.5229,Medium
31526,6,0.487,Medium
31528,10,0.7184,High
31530,9,0.4915,Medium
31535,5,0.4978,Medium
31537,6,0.6495,High
31538,6,0.4957,Medium
31541,9,0.6809,High
31542,10,0.5499,Medium
31544,8,0.5137,Medium
31545,14,0.3463,Medium
31546,13,0.6725,High
31547,5,0.5102,Medium
31548,10,0.5514,Medium
31551,5,0.5077,Medium
31553,7,0.6529,High
31556,12,0.5138,Medium
31557,9,0.5631,Medium
31558,5,0.5099,Medium
31561,8,0.4365,Medium
31562,5,0.5025,Medium
31564,9,0.5956,Medium
31565,13,0.6165,High
31567,11,0.3526,Medium
31568,8,0.6659,High
31570,5,0.4996,Medium
31572,5,0.5069,Medium
31573,9,0.3691,Medium
31574,6,0.5163,Medium
31576,6,0.499,Medium
31577,6,0.3629,Medium
31578,7,0.6575,High
31579,12,0.3653,Medium
31580,6,0.513,Medium
31582,13,0.3168,Medium
31585,14,0.3826,Medium
31586,8,0.6563,High
31587,7,0.7704,High
31591,5,0.5038,Medium
31593,10,0.3361,Medium
31594,6,0.4925,Medium
31597,6,0.5948,Medium
31598,12,0.6188,High
31600,15,0.56,Medium
31601,8,0.5824,Medium
31602,9,0.584,Medium
31605,6,0.3783,Medium
31610,5,0.5122,Medium
31613,13,0.4552,Medium
31614,6,0.536,Medium
31619,10,0.6385,High
31620,10,0.5011,Medium
31625,9,0.2848,Low
31627,14,0.6959,High
31628,6,0.5487,Medium
31630,13,0.3158,Medium
31631,5,0.5101,Medium
31634,15,0.6776,High
31635,13,0.5523,Medium
31637,12,0.4238,Medium
31639,7,0.5489,Medium
31641,8,0.5343,Medium
31646,12,0.5371,Medium
31649,6,0.5873,Medium
31650,13,0.5073,Medium
31651,6,0.4785,Medium
31653,5,0.5074,Medium
31654,14,0.512,Medium
31655,11,0.7034,High
31657,5,0.5033,Medium
31660,10,0.6582,High
31664,11,0.3898,Medium
31665,5,0.5062,Medium
31668,7,0.4323,Medium
31670,10,0.7104,High
31671,12,0.5502,Medium
31672,10,0.6544,High
31675,8,0.5923,Medium
31676,6,0.509,Medium
31678,8,0.4506,Medium
31679,11,0.3893,Medium
31681,13,0.2704,Low
31682,6,0.4783,Medium
31685,6,0.4004,Medium
31686,12,0.6164,High
31691,12,0.3122,Medium
31692,6,0.3993,Medium
31695,7,0.6799,High
31696,15,0.4915,Medium
31698,5,0.5128,Medium
31701,9,0.5032,Medium
31705,15,0.2382,Low
31708,10,0.8063,High
31709,10,0.4258,Medium
31712,7,0.4166,Medium
31715,12,0.6172,High
31717,10,0.4872,Medium
31720,8,0.2684,Low
31721,6,0.5896,Medium
31722,12,0.6958,High
31723,7,0.4966,Medium
31724,10,0.5969,Medium
31726,13,0.6894,High
31728,7,0.4046,Medium
31730,15,0.2335,Low
31731,11,0.4576,Medium
31732,12,0.4169,Medium
31733,11,0.7958,High
31734,9,0.5125,Medium
31735,7,0.6313,High
31736,7,0.4539,Medium
31737,13,0.4844,Medium
31738,6,0.5046,Medium
31739,9,0.4906,Medium
31741,10,0.4771,Medium
31742,5,0.5123,Medium
31743,13,0.1222,Low
31744,5,0.5099,Medium
31746,8,0.6184,High
31747,8,0.5305,Medium
31749,5,0.5099,Medium
31750,13,0.5194,Medium
31753,12,0.4915,Medium
31754,5,0.5005,Medium
31755,10,0.5747,Medium
31756,14,0.488,Medium
31757,5,0.4993,Medium
31758,7,0.4422,Medium
31759,7,0.3847,Medium
31764,9,0.5108,Medium
31766,5,0.5123,Medium
31767,5,0.5075,Medium
31769,13,0.8187,High
31771,6,0.449,Medium
31772,12,0.4988,Medium
31775,10,0.6969,High
31776,7,0.5539,Medium
31777,6,0.48,Medium
31779,5,0.5064,Medium
31781,14,0.6445,High
31782,7,0.446,Medium
31783,5,0.5091,Medium
31785,15,0.4681,Medium
31786,10,0.6432,High
31787,6,0.5313,Medium
31793,8,0.3919,Medium
31794,8,0.6449,High
31796,13,0.5042,Medium
31797,10,0.5985,Medium
31798,7,0.3587,Medium
31799,5,0.5075,Medium
31806,9,0.7351,High
31810,11,0.4876,Medium
31814,6,0.6472,High
31815,10,0.8125,High
31817,5,0.5021,Medium
31818,8,0.5319,Medium
31819,9,0.5281,Medium
31820,6,0.5827,Medium
31821,9,0.4769,Medium
31822,12,0.5825,Medium
31824,11,0.6487,High
31825,5,0.5107,Medium
31826,13,0.2818,Low
31827,8,0.3935,Medium
31828,5,0.5105,Medium
31829,10,0.5312,Medium
31831,7,0.4817,Medium
31833,6,0.629,High
31834,11,0.511,Medium
31835,7,0.4155,Medium
31837,5,0.5096,Medium
31838,15,0.3941,Medium
31841,9,0.486,Medium
31842,8,0.7418,High
31845,9,0.4903,Medium
31846,7,0.3988,Medium
31853,5,0.5035,Medium
31855,6,0.4285,Medium
31856,5,0.5079,Medium
31858,14,0.5491,Medium
31859,10,0.6353,High
31860,11,0.4769,Medium
31861,5,0.5126,Medium
31862,10,0.3856,Medium
31863,7,0.3868,Medium
31865,11,0.3856,Medium
31866,13,0.7378,High
31867,12,0.5262,Medium
31868,14,0.4919,Medium
31869,7,0.5086,Medium
31870,8,0.5179,Medium
31871,10,0.7188,High
31872,14,0.2464,Low
31874,5,0.5063,Medium
31875,11,0.5913,Medium
31876,12,0.4016,Medium
31878,5,0.4965,Medium
31879,15,0.7255,High
31880,11,0.4065,Medium
31883,12,0.5515,Medium
31886,10,0.4597,Medium
31887,8,0.4407,Medium
31888,15,0.5045,Medium
31889,8,0.3629,Medium
31890,8,0.4357,Medium
31891,7,0.5867,Medium
31893,8,0.5117,Medium
31896,7,0.4217,Medium
31899,12,0.5673,Medium
31901,8,0.5086,Medium
31902,7,0.632,High
31904,5,0.5132,Medium
31906,7,0.4633,Medium
31907,9,0.444,Medium
31908,9,0.5733,Medium
31909,9,0.495,Medium
31911,11,0.5384,Medium
31912,6,0.5927,Medium
31914,11,0.4576,Medium
31916,13,0.4056,Medium
31917,14,0.6773,High
31918,12,0.4551,Medium
31919,14,0.3381,Medium
31920,10,0.5023,Medium
31921,11,0.4625,Medium
31922,5,0.5002,Medium
31923,7,0.7266,High
31926,6,0.5452,Medium
31932,8,0.6086,High
31933,5,0.5052,Medium
31934,6,0.5303,Medium
31936,10,0.4441,Medium
31940,12,0.5202,Medium
31943,12,0.4173,Medium
31946,8,0.6219,High
31947,13,0.687,High
31948,7,0.5936,Medium
31952,5,0.5112,Medium
31954,15,0.4995,Medium
31956,8,0.5092,Medium
31959,9,0.4761,Medium
31964,8,0.6099,High
31965,15,0.3817,Medium
31966,14,0.5054,Medium
31968,13,0.3982,Medium
31969,5,0.5132,Medium
31970,7,0.6063,High
31972,15,0.6807,High
31973,11,0.3397,Medium
31975,8,0.5282,Medium
31979,14,0.4567,Medium
31981,7,0.7078,High
31982,15,0.4996,Medium
31984,12,0.536,Medium
31985,10,0.3835,Medium
31986,5,0.5114,Medium
31987,13,0.5108,Medium
31988,10,0.3795,Medium
31992,9,0.3575,Medium
31993,5,0.5051,Medium
31995,8,0.4961,Medium
31997,5,0.4942,Medium
32000,11,0.6404,High
32002,13,0.2813,Low
32005,5,0.5062,Medium
32008,7,0.3341,Medium
32009,9,0.3255,Medium
32010,6,0.5969,Medium
32012,5,0.5035,Medium
32013,14,0.1715,Low
32015,5,0.5058,Medium
32017,8,0.2247,Low
32019,9,0.6278,High
32020,12,0.5276,Medium
32022,5,0.5068,Medium
32023,13,0.5024,Medium
32024,7,0.6026,High
32029,7,0.5035,Medium
32030,5,0.5039,Medium
32036,11,0.6123,High
32037,10,0.3745,Medium
32038,11,0.5709,Medium
32040,15,0.7725,High
32041,14,0.2381,Low
32044,8,0.3512,Medium
32045,6,0.5128,Medium
32048,10,0.5587,Medium
32049,5,0.5122,Medium
32050,6,0.5362,Medium
32056,7,0.5211,Medium
32057,8,0.5046,Medium
32058,5,0.5125,Medium
32060,10,0.6365,High
32061,6,0.3922,Medium
32063,7,0.466,Medium
32068,5,0.5117,Medium
32069,6,0.4745,Medium
32071,9,0.5034,Medium
32072,14,0.8931,High
32077,5,0.5083,Medium
32080,10,0.5821,Medium
32082,6,0.4169,Medium
32083,6,0.3767,Medium
32086,14,0.3608,Medium
32087,14,0.5233,Medium
32094,5,0.5085,Medium
32096,11,0.6461,High
32097,12,0.485,Medium
32098,8,0.3223,Medium
32100,5,0.5073,Medium
32101,14,0.3855,Medium
32105,5,0.5067,Medium
32107,7,0.4327,Medium
32109,9,0.5156,Medium
32114,7,0.3755,Medium
32115,9,0.3504,Medium
32116,10,0.3853,Medium
32117,9,0.2728,Low
32119,5,0.5011,Medium
32120,5,0.4996,Medium
32121,14,0.4384,Medium
32122,6,0.5026,Medium
32123,6,0.5742,Medium
32124,6,0.4399,Medium
32125,12,0.4726,Medium
32126,11,0.7261,High
32128,12,0.1412,Low
32129,5,0.4977,Medium
32130,5,0.5102,Medium
32131,5,0.5132,Medium
32133,9,0.709,High
32134,14,0.4058,Medium
32135,8,0.3607,Medium
32139,7,0.2821,Low
32141,5,0.4993,Medium
32149,5,0.509,Medium
32150,5,0.5068,Medium
32153,9,0.5259,Medium
32155,7,0.5737,Medium
32156,11,0.5389,Medium
32159,7,0.5472,Medium
32161,11,0.3636,Medium
32163,14,0.4083,Medium
32167,7,0.687,High
32169,9,0.2147,Low
32172,12,0.4916,Medium
32174,7,0.6452,High
32175,8,0.4157,Medium
32177,8,0.5702,Medium
32179,5,0.511,Medium
32180,10,0.4353,Medium
32181,9,0.5266,Medium
32183,7,0.5975,Medium
32188,8,0.4662,Medium
32190,5,0.5012,Medium
32191,6,0.426,Medium
32192,7,0.5318,Medium
32193,8,0.5066,Medium
32194,12,0.4616,Medium
32195,10,0.6555,High
32197,11,0.4592,Medium
32200,7,0.4172,Medium
32202,8,0.2292,Low
32204,9,0.5812,Medium
32205,11,0.7167,High
32207,12,0.5752,Medium
32209,6,0.5327,Medium
32215,14,0.3788,Medium
32217,13,0.5314,Medium
32219,7,0.5082,Medium
32220,5,0.5031,Medium
32222,15,0.6213,High
32224,12,0.5104,Medium
32226,7,0.5976,Medium
32228,6,0.3841,Medium
32230,10,0.5983,Medium
32231,5,0.5064,Medium
32232,15,0.5047,Medium
32233,9,0.5304,Medium
32234,10,0.5111,Medium
32235,6,0.5378,Medium
32238,9,0.6241,High
32239,7,0.6125,High
32241,10,0.3285,Medium
32242,10,0.2678,Low
32243,6,0.5368,Medium
32244,5,0.5099,Medium
32245,10,0.3964,Medium
32250,11,0.5562,Medium
32251,6,0.5492,Medium
32254,9,0.3753,Medium
32256,8,0.4928,Medium
32259,5,0.5117,Medium
32263,8,0.5104,Medium
32272,6,0.5066,Medium
32275,15,0.257,Low
32277,12,0.5295,Medium
32278,10,0.1334,Low
32279,10,0.5395,Medium
32281,15,0.3956,Medium
32283,11,0.5865,Medium
32284,7,0.408,Medium
32286,9,0.3265,Medium
32288,8,0.5198,Medium
32289,7,0.3723,Medium
32290,6,0.6733,High
32292,7,0.3819,Medium
32294,11,0.8049,High
32295,10,0.3664,Medium
32296,5,0.5053,Medium
32297,5,0.5077,Medium
32298,7,0.5171,Medium
32299,6,0.5141,Medium
32302,9,0.4938,Medium
32303,14,0.5002,Medium
32304,12,0.4736,Medium
