user_id,s1_risk_tier,s3_risk_tier,status,reorder_rate,gap_trend,avg_days_between_orders,order_count,revenue_at_risk_90d
63954,Medium,Medium,stable_low,0.6161137440758294,-5.0,23.22222222222222,10,82.91088516746413
63958,Medium,Medium,stable_low,0.1538461538461538,0.0,24.0,6,32.951388888888886
63961,Medium,Medium,stable_low,0.7058823529411765,4.333333333333333,9.6,6,26.931423611111114
63963,Medium,Medium,stable_low,0.4202898550724637,-1.333333333333334,10.4,6,100.9014423076923
63964,Medium,Medium,stable_low,0.3008130081300813,0.0,26.666666666666668,7,60.127232142857146
63966,Medium,Medium,stable_low,0.2978723404255319,1.333333333333332,24.285714285714285,8,66.22334558823529
63967,Medium,Medium,stable_low,0.3928571428571428,-6.0,16.25,9,17.47008547008547
63969,Medium,Medium,stable_low,0.4444444444444444,-2.333333333333332,28.625,9,19.12663755458515
63970,Medium,Medium,stable_low,0.2551724137931034,0.0,14.75,5,179.40677966101697
63972,Medium,Medium,stable_low,0.6774193548387096,0.0,30.0,6,15.71527777777778
63973,Medium,Medium,stable_low,0.3716814159292035,-11.666666666666666,17.285714285714285,8,74.56482438016529
63978,Medium,Medium,stable_low,0.3243243243243243,-8.666666666666668,15.714285714285714,8,26.85653409090909
63982,Medium,Medium,stable_low,0.1875,-3.666666666666666,12.8,6,19.010416666666664
63984,Medium,Medium,stable_low,0.3333333333333333,0.0,12.75,5,81.58823529411765
63985,Medium,Medium,stable_low,0.2978723404255319,4.333333333333336,22.714285714285715,8,23.601611635220124
63986,Medium,Medium,stable_low,0.4871794871794871,3.666666666666667,7.166666666666667,7,70.93853820598005
63988,Medium,Medium,stable_low,0.4285714285714285,-8.333333333333332,22.428571428571427,8,24.91938694267516
63991,Medium,Medium,stable_low,0.358974358974359,-3.333333333333333,8.428571428571429,8,52.778072033898304
63999,Medium,Medium,stable_low,0.3809523809523809,-1.333333333333334,14.142857142857142,8,33.87310606060606
64007,High,High,stable_high,0.5538461538461539,6.666666666666666,14.77777777777778,10,40.13627819548872
64009,Medium,Medium,stable_low,0.5547945205479452,-8.666666666666668,11.0,8,151.39204545454544
64014,High,High,stable_high,0.65,8.666666666666666,13.571428571428571,8,151.2828947368421
64020,Medium,Medium,stable_low,0.42,-3.0,24.88888888888889,10,36.66294642857143
64021,Medium,Medium,stable_low,0.3333333333333333,0.0,27.5,5,39.81818181818182
64026,Medium,Medium,stable_low,0.2048192771084337,1.333333333333334,5.285714285714286,8,179.10895270270268
64029,Medium,Medium,stable_low,0.3783783783783784,-11.0,24.428571428571427,8,17.276133040935672
64031,High,High,stable_high,0.3421052631578947,7.0,23.571428571428573,8,18.38825757575757
64032,Medium,Medium,stable_low,0.2,0.0,24.0,6,34.85243055555556
64035,High,Medium,recovering,0.2771084337349397,5.333333333333332,21.6,6,116.87885802469135
64038,High,High,stable_high,0.5043478260869565,6.0,13.333333333333334,7,112.43303571428572
64039,Medium,Medium,stable_low,0.2323232323232323,3.0,20.2,6,74.53589108910892
64040,Medium,Medium,stable_low,0.1071428571428571,0.0,17.0,5,60.11764705882352
64041,Medium,Medium,stable_low,0.28125,-3.333333333333332,22.0,9,58.98989898989898
64043,Low,Low,stable_low,0.541095890410959,-14.000000000000002,18.11111111111111,10,73.55981595092024
64045,Medium,Medium,stable_low,0.6052631578947368,2.9999999999999982,19.375,9,39.77060931899642
64046,Medium,Medium,stable_low,0.4318181818181818,-10.0,11.666666666666666,7,98.32653061224492
64050,Medium,Medium,stable_low,0.5909090909090909,0.6666666666666661,8.8,6,152.08333333333331
64054,Medium,Medium,stable_low,0.5849056603773585,-1.333333333333332,14.6,6,55.208333333333336
64055,Medium,Medium,stable_low,0.3943661971830985,0.333333333333333,7.0,7,132.21938775510205
64056,High,High,stable_high,0.4565217391304347,10.333333333333332,25.571428571428573,8,20.518505586592177
64066,Medium,Medium,stable_low,0.2558139534883721,-5.666666666666668,21.2,6,30.847091194968552
64067,Medium,Medium,stable_low,0.2456140350877192,0.0,7.25,5,143.48275862068965
64069,Medium,Medium,stable_low,0.25,-2.666666666666668,13.8,6,79.34782608695652
64072,High,High,stable_high,0.0821917808219178,12.666666666666666,22.33333333333333,7,42.60927505330491
64073,Medium,Medium,stable_low,0.7142857142857143,-1.333333333333332,25.0,8,6.3875
64076,Medium,Medium,stable_low,0.7121212121212122,0.3333333333333321,22.625,9,29.576427255985266
64081,Medium,Medium,stable_low,0.1794871794871795,0.0,12.857142857142858,8,34.598958333333336
64083,Medium,Medium,stable_low,0.3707865168539326,0.0,23.2,6,58.34231321839081
64085,Medium,Medium,stable_low,0.1794871794871795,0.0,22.5,5,31.63333333333333
64087,Medium,Medium,stable_low,0.3069306930693069,-9.333333333333332,9.285714285714286,8,124.06490384615384
64091,Medium,Medium,stable_low,0.1702127659574468,-3.9999999999999982,16.0,6,44.67447916666666
64095,Medium,Medium,stable_low,0.5483870967741935,-4.333333333333332,19.33333333333333,10,14.63146551724138
64096,Medium,Medium,stable_low,0.4210526315789473,0.0,11.6,6,24.910201149425287
64097,Medium,Medium,stable_low,0.2857142857142857,0.6666666666666661,10.4,6,133.07291666666666
64100,High,High,stable_high,0.4615384615384615,10.333333333333332,24.83333333333333,7,81.88878235858101
64102,Medium,Medium,stable_low,0.5878787878787879,3.0,24.666666666666668,7,174.39671814671814
64107,High,High,stable_high,0.582089552238806,7.666666666666666,14.5,7,120.4679802955665
64111,Medium,Medium,stable_low,0.217391304347826,-2.666666666666668,22.75,9,30.750915750915752
64113,Medium,Medium,stable_low,0.3454545454545454,2.0,19.33333333333333,7,37.08435960591133
64114,Medium,Medium,stable_low,0.1566265060240964,0.0,13.5,5,112.20370370370372
64115,Medium,Medium,stable_low,0.631578947368421,-5.333333333333332,26.33333333333333,7,9.405515370705244
64116,High,High,stable_high,0.6666666666666666,7.000000000000001,6.5,9,23.397435897435894
64117,Medium,Medium,stable_low,0.6071428571428571,0.0,8.75,5,58.4
64119,Medium,Medium,stable_low,0.0833333333333333,0.0,13.5,5,97.33333333333334
64129,Low,Low,stable_low,0.3870967741935484,-16.333333333333336,21.0,9,59.86772486772487
64132,Medium,Medium,stable_low,0.2597402597402597,-3.666666666666666,10.714285714285714,8,81.97291666666668
64136,Medium,Medium,stable_low,0.2868217054263566,-7.333333333333333,14.625,9,89.43019943019944
64137,Medium,Medium,stable_low,0.4509803921568627,0.333333333333333,6.777777777777778,10,68.66188524590164
64146,Medium,Medium,stable_low,0.3181818181818182,-0.3333333333333339,17.0,6,39.36274509803921
64150,Medium,Medium,stable_low,0.5263157894736842,0.0,16.5,5,21.01515151515152
64151,Medium,Medium,stable_low,0.3157894736842105,-10.0,19.5,9,19.75783475783476
64152,Medium,Medium,stable_low,0.075,-1.3333333333333357,23.0,7,45.3416149068323
64153,Medium,Medium,stable_low,0.3008130081300813,-2.333333333333332,17.77777777777778,10,63.13359375
64154,High,Medium,recovering,0.3414634146341463,5.333333333333334,21.33333333333333,10,35.07421875
64159,Medium,Medium,stable_low,0.7209302325581395,-1.6666666666666643,28.875,9,15.098605098605097
64160,Medium,Medium,stable_low,0.0930232558139534,0.0,21.25,5,36.92941176470588
64163,Medium,Medium,stable_low,0.25,-4.0,21.6,6,11.265432098765432
64166,Medium,Medium,stable_low,0.2692307692307692,0.0,23.5,5,40.38297872340426
64168,Medium,Medium,stable_low,0.4366197183098591,0.0,20.5,5,63.20731707317073
64171,Medium,Medium,stable_low,0.7096774193548387,0.0,22.5,5,25.14444444444445
64172,Medium,Medium,stable_low,0.3181818181818182,2.0,23.666666666666668,7,12.117706237424546
64174,High,High,stable_high,0.5882352941176471,14.333333333333332,16.0,8,36.357421875
64175,Medium,Medium,stable_low,0.421875,0.0,29.5,5,39.59322033898306
64177,Medium,Medium,stable_low,0.4691358024691358,2.0,24.0,8,38.49609375
64179,High,High,stable_high,0.217391304347826,8.333333333333332,13.444444444444445,10,62.442148760330575
64182,High,High,stable_high,0.3391304347826087,14.666666666666666,10.555555555555555,10,99.41447368421052
64186,Medium,Medium,stable_low,0.2181818181818181,-0.6666666666666643,12.8,6,65.34830729166666
64187,Medium,Medium,stable_low,0.1397058823529411,0.0,28.5,5,87.08771929824562
64188,Low,Low,stable_low,0.4204545454545454,-16.666666666666668,14.428571428571429,8,69.56683168316832
64189,Medium,Medium,stable_low,0.5769230769230769,-2.9999999999999982,15.75,9,83.68606701940035
64190,High,High,stable_high,0.3924050632911392,7.000000000000001,13.2,6,91.0195707070707
64191,Medium,Medium,stable_low,0.4676258992805755,1.6666666666666643,23.625,9,59.65314520870077
64192,Medium,Medium,stable_low,0.2268041237113402,-1.666666666666668,26.6,6,55.458959899749374
64193,Low,Low,stable_low,0.4421768707482993,-15.333333333333332,20.142857142857142,8,83.24135638297874
64195,Medium,Medium,stable_low,0.1076923076923077,-6.0,14.875,9,44.30438842203549
64196,Medium,Medium,stable_low,0.3962264150943396,0.0,24.25,5,39.88659793814433
64198,Medium,Medium,stable_low,0.2978723404255319,0.0,26.0,5,65.98076923076923
64200,Medium,Medium,stable_low,0.1521739130434782,-4.666666666666668,27.666666666666668,7,21.673838209982787
64204,Medium,Medium,stable_low,0.5365853658536586,-3.666666666666667,9.285714285714286,8,100.72596153846152
64206,Medium,Medium,stable_low,0.2602739726027397,0.0,2.75,5,484.45454545454544
64207,High,High,stable_high,0.6,7.0,14.4,6,10.561342592592592
64208,Medium,Medium,stable_low,0.6640316205533597,-1.333333333333332,21.22222222222222,10,108.7833769633508
64209,Medium,Medium,stable_low,0.5,-3.333333333333332,26.857142857142858,8,12.741023936170214
64210,Medium,Medium,stable_low,0.6571428571428571,4.0,11.833333333333334,7,38.55633802816901
64212,Medium,Medium,stable_low,0.1621621621621621,2.666666666666668,23.4,6,24.04736467236468
64214,High,High,stable_high,0.6075949367088608,8.0,19.11111111111111,10,37.72020348837209
64217,High,High,stable_high,0.3695652173913043,6.0,15.571428571428571,8,67.39105504587157
64218,Medium,Medium,stable_low,0.2613636363636363,-3.0,25.0,6,53.53333333333333
64228,Medium,Medium,stable_low,0.2452830188679245,1.9999999999999984,16.4,6,49.148882113821145
64230,Medium,Medium,stable_low,0.5,5.0,22.571428571428573,8,8.085443037974683
64236,Medium,Medium,stable_low,0.2444444444444444,0.0,22.75,5,36.098901098901095
64240,Medium,Medium,stable_low,0.5133689839572193,-0.333333333333333,5.8,6,490.3376436781609
64242,Medium,Medium,stable_low,0.5471698113207547,-1.6666666666666643,20.666666666666668,10,23.401209677419352
64247,Medium,Medium,stable_low,0.3306451612903225,1.0,15.375,9,81.77055103884372
64249,Medium,Medium,stable_low,0.5507246376811594,2.666666666666667,7.8,6,134.5352564102564
64253,Medium,Medium,stable_low,0.4,0.0,10.5,5,165.1190476190476
64254,Medium,Medium,stable_low,0.3295454545454545,-8.999999999999998,19.375,9,46.05017921146954
64260,Medium,Medium,stable_low,0.2641509433962264,0.0,25.25,5,38.306930693069305
64261,Medium,Medium,stable_low,0.1764705882352941,-4.0,16.2,6,47.87808641975309
64263,Medium,Medium,stable_low,0.0,0.0,14.75,5,22.27118644067797
64266,Medium,Medium,stable_low,0.5,0.0,11.25,5,12.977777777777778
64268,Medium,Medium,stable_low,0.6956521739130435,0.0,7.0,8,74.95535714285715
64269,Medium,Medium,stable_low,0.4651162790697674,4.0,22.25,9,39.18851435705368
64277,Medium,Medium,stable_low,0.4074074074074074,3.333333333333336,19.714285714285715,8,15.621603260869565
64278,Medium,Medium,stable_low,0.3076923076923077,0.0,21.0,5,22.59523809523809
64280,Medium,Medium,stable_low,0.3846153846153846,0.0,30.0,5,15.816666666666666
64281,Medium,Medium,stable_low,0.3888888888888889,-1.666666666666666,10.75,9,118.8372093023256
64284,Medium,Medium,stable_low,0.5371900826446281,-2.0,7.111111111111111,10,155.267578125
64285,Medium,Medium,stable_low,0.5084745762711864,-5.333333333333332,23.5,7,32.72796352583587
64288,Medium,Medium,stable_low,0.2777777777777778,-3.0,17.4,6,31.46551724137931
64291,High,High,stable_high,0.1607142857142857,8.666666666666666,9.88888888888889,10,51.674157303370784
64292,Medium,Medium,stable_low,0.2051282051282051,0.0,12.8,6,46.337890625
64293,Medium,Medium,stable_low,0.3571428571428571,3.0,23.0,8,13.88586956521739
64296,Medium,Medium,stable_low,0.136986301369863,0.0,19.0,6,58.43201754385965
64297,Medium,Medium,stable_low,0.4571428571428571,0.0,27.6,6,19.285929951690814
64299,Medium,Medium,stable_low,0.3333333333333333,3.333333333333332,25.875,9,16.457326892109503
64301,Medium,Medium,stable_low,0.1219512195121951,1.0,9.6,6,64.95225694444444
64303,High,High,stable_high,0.5492227979274611,9.0,11.25,9,173.93827160493825
64306,Medium,Medium,stable_low,0.3232323232323232,-4.666666666666668,22.22222222222222,10,40.651875
64311,Low,Low,stable_low,0.4193548387096774,-13.666666666666668,12.5,9,50.28888888888889
64313,Medium,Medium,stable_low,0.1785714285714285,0.0,30.0,5,34.06666666666666
64314,Low,Low,stable_low,0.3368421052631579,-12.333333333333332,12.142857142857142,8,178.47426470588235
64316,Medium,Medium,stable_low,0.3454545454545454,-5.666666666666666,17.166666666666668,7,41.76490984743411
64322,Medium,Medium,stable_low,0.2285714285714285,0.0,15.25,5,41.885245901639344
64325,Medium,Medium,stable_low,0.5280898876404494,-7.333333333333336,22.4,6,60.425967261904766
64326,Medium,Medium,stable_low,0.2533333333333333,0.0,19.6,6,58.19515306122448
64327,High,High,stable_high,0.3,8.666666666666668,9.666666666666666,10,84.95689655172414
64332,High,High,stable_high,0.2987012987012987,9.0,13.375,9,58.36967808930426
64335,Medium,Medium,stable_low,0.4324324324324324,2.0,27.33333333333333,7,35.291811846689896
64339,Medium,Medium,stable_low,0.3859649122807017,-2.666666666666668,18.33333333333333,7,40.52922077922078
64345,Low,Low,stable_low,0.3108108108108108,-12.666666666666664,14.88888888888889,10,45.35261194029851
64346,Medium,Medium,stable_low,0.3333333333333333,0.0,22.5,5,4.866666666666666
64348,Medium,Medium,stable_low,0.391304347826087,0.0,20.75,5,60.68674698795181
64352,Medium,Medium,stable_low,0.5777777777777777,-2.333333333333336,17.8,6,76.89606741573033
64355,Medium,Medium,stable_low,0.3428571428571428,0.0,6.75,5,94.62962962962963
64359,Medium,Medium,stable_low,0.3981481481481481,-8.666666666666664,23.25,9,47.096774193548384
64360,Medium,Medium,stable_low,0.1777777777777777,0.0,23.25,5,35.32258064516129
64361,Medium,Medium,stable_low,0.5416666666666666,-0.3333333333333339,12.166666666666666,7,51.42857142857142
64362,Medium,Medium,stable_low,0.2792792792792792,-6.000000000000002,14.22222222222222,10,71.2177734375
64364,Medium,Medium,stable_low,0.2794117647058823,-4.0,19.5,7,45.45787545787546
64365,Medium,Medium,stable_low,0.5454545454545454,0.0,30.0,6,5.576388888888888
64369,Medium,Medium,stable_low,0.05,-5.666666666666667,9.428571428571429,8,48.39015151515152
64374,Medium,Medium,stable_low,0.5102040816326531,0.0,12.6,6,118.28703703703702
64379,Medium,Medium,stable_low,0.3846153846153846,0.666666666666667,6.8,6,29.074754901960784
64383,Medium,Medium,stable_low,0.0869565217391304,-0.3333333333333321,26.0,8,10.09014423076923
64386,Medium,Medium,stable_low,0.125,0.0,10.0,5,58.400000000000006
64388,Low,Low,stable_low,0.1153846153846153,-12.333333333333334,22.166666666666668,7,30.58002148227712
64391,Medium,Medium,stable_low,0.3365384615384615,-3.0,8.444444444444445,10,112.38157894736842
64394,High,High,stable_high,0.1704545454545454,6.0,14.555555555555555,10,55.16793893129772
64399,Medium,Medium,stable_low,0.2857142857142857,-7.0,25.8,6,8.252583979328167
64400,Medium,Medium,stable_low,0.4827586206896552,0.0,15.75,5,33.6031746031746
64401,Medium,Medium,stable_low,0.1351351351351351,0.0,15.0,5,45.016666666666666
64412,Medium,Medium,stable_low,0.1923076923076923,0.0,30.0,5,15.816666666666666
64418,Medium,Medium,stable_low,0.1568627450980392,-0.6666666666666679,16.333333333333332,7,40.703352769679306
64425,Medium,Medium,stable_low,0.3333333333333333,4.333333333333332,18.0,9,47.31481481481482
64427,High,High,stable_high,0.7,8.333333333333332,21.444444444444443,10,51.06217616580311
64430,Medium,Medium,stable_low,0.6,-9.000000000000002,14.375,9,67.00483091787439
64432,Medium,Medium,stable_low,0.5454545454545454,-3.333333333333332,14.333333333333334,7,40.01661129568106
64434,Medium,Medium,stable_low,0.4387755102040816,0.6666666666666679,14.4,6,103.5011574074074
64436,Low,Low,stable_low,0.4084507042253521,-21.0,15.666666666666666,10,41.35372340425531
64440,Medium,Medium,stable_low,0.2368421052631578,0.0,15.5,5,89.48387096774192
64441,Medium,Medium,stable_low,0.125,0.0,30.0,5,9.733333333333334
64444,Medium,Medium,stable_low,0.5353535353535354,-0.6666666666666679,27.375,9,36.66666666666667
64446,Medium,Medium,stable_low,0.2682926829268293,0.0,29.8,6,41.84843400447427
64449,Medium,Medium,stable_low,0.3076923076923077,-2.333333333333334,19.0,7,35.67669172932331
64450,Medium,Medium,stable_low,0.4727272727272727,5.0,10.125,9,55.07544581618655
64452,Medium,Medium,stable_low,0.1666666666666666,3.9999999999999982,16.142857142857142,8,16.957964601769913
64453,Medium,Medium,stable_low,0.3317307692307692,2.666666666666666,11.25,9,187.4567901234568
64458,Medium,Medium,stable_low,0.5,0.0,21.75,5,30.206896551724142
64459,Medium,Medium,stable_low,0.4166666666666667,-5.333333333333336,18.875,9,25.783664459161148
64462,High,High,stable_high,0.390625,9.333333333333332,14.375,9,90.28019323671496
64467,Medium,Medium,stable_low,0.2558139534883721,-5.999999999999998,21.2,6,30.847091194968552
64468,Medium,Medium,stable_low,0.1780821917808219,0.0,27.75,5,48.00900900900901
64469,Medium,Medium,stable_low,0.3157894736842105,0.0,18.0,5,19.26388888888889
64471,High,High,stable_high,0.3333333333333333,12.666666666666668,22.0,9,62.215909090909086
64479,Medium,Medium,stable_low,0.3168316831683168,-0.666666666666667,7.777777777777778,10,118.49464285714286
64480,High,High,stable_high,0.2022471910112359,7.333333333333333,14.5,9,62.23180076628353
64482,Medium,Medium,stable_low,0.3595505617977528,3.0,7.555555555555555,10,107.4871323529412
64486,Low,Low,stable_low,0.382716049382716,-14.666666666666666,17.285714285714285,8,53.44912190082645
64487,Medium,Medium,stable_low,0.1290322580645161,0.0,25.75,5,21.97087378640777
64492,Medium,Medium,stable_low,0.38,-3.333333333333334,20.5,9,24.7289972899729
64493,Medium,Medium,stable_low,0.2386363636363636,0.0,27.5,5,58.400000000000006
64495,Medium,Medium,stable_low,0.4375,0.0,12.5,5,116.8
64502,Medium,Medium,stable_low,0.1923076923076923,0.0,14.0,5,67.78571428571429
64504,Medium,Medium,stable_low,0.5571428571428572,-1.666666666666668,13.666666666666666,10,140.21341463414635
64505,Medium,Medium,stable_low,0.4285714285714285,1.666666666666666,19.625,9,10.849256900212316
64506,Medium,Medium,stable_low,0.2142857142857142,1.333333333333333,5.6,6,114.0625
64507,Medium,Medium,stable_low,0.0869565217391304,0.0,12.25,5,68.53061224489795
64513,Medium,Medium,stable_low,0.3950617283950617,-0.3333333333333339,6.2,6,198.68951612903223
64514,Medium,Medium,stable_low,0.3428571428571428,-2.333333333333332,22.444444444444443,10,14.229579207920793
64518,Medium,Medium,stable_low,0.2439024390243902,0.333333333333333,7.285714285714286,8,64.18811274509804
64523,High,High,stable_high,0.072463768115942,6.333333333333336,25.5,7,35.27310924369748
64524,Medium,Medium,stable_low,0.3085106382978723,0.0,25.5,5,67.27450980392157
64527,Medium,Medium,stable_low,0.1489361702127659,0.0,15.2,6,47.02576754385965
64533,Medium,Medium,stable_low,0.2950819672131147,-0.3333333333333321,6.6,6,140.56186868686868
64535,High,High,stable_high,0.0416666666666666,7.333333333333334,18.142857142857142,8,15.088582677165356
64537,Medium,Medium,stable_low,0.3243243243243243,0.0,28.25,5,23.90265486725664
64538,Medium,Medium,stable_low,0.25,0.0,23.75,5,67.62105263157895
64539,High,High,stable_high,0.4479166666666667,8.0,11.142857142857142,8,98.26923076923076
64541,High,High,stable_high,0.0943396226415094,6.0,22.285714285714285,8,27.126402243589745
64543,Medium,Medium,stable_low,0.5897435897435898,0.0,13.25,5,107.43396226415094
64544,Medium,Medium,stable_low,0.1875,0.0,24.25,5,24.082474226804123
64550,Medium,Medium,stable_low,0.4534883720930232,2.333333333333334,9.5,9,91.78362573099416
64552,Medium,Medium,stable_low,0.4533333333333333,4.0,23.83333333333333,7,82.04295704295704
64554,High,High,stable_high,0.1973684210526315,6.0,22.8,6,50.69444444444444
64561,Medium,Medium,stable_low,0.5670103092783505,3.666666666666666,10.166666666666666,7,124.37353629976585
64562,Medium,Medium,stable_low,0.3333333333333333,1.333333333333334,16.0,7,7.3325892857142865
64563,Medium,Medium,stable_low,0.4594594594594595,-0.6666666666666643,28.0,7,34.4515306122449
64566,Medium,Medium,stable_low,0.3846153846153846,-6.666666666666668,23.142857142857142,8,12.81442901234568
64569,Medium,Medium,stable_low,0.875,3.333333333333332,10.142857142857142,8,8.996478873239438
64573,Medium,Medium,stable_low,0.2448979591836734,-2.0,4.2,6,354.8611111111111
64575,Medium,Medium,stable_low,0.2058823529411764,0.0,15.5,5,40.03225806451613
64578,Medium,Medium,stable_low,0.125,0.0,30.0,5,19.46666666666667
64580,High,High,stable_high,0.46875,9.666666666666664,12.333333333333334,10,47.35135135135136
64581,Medium,Medium,stable_low,0.2413793103448276,0.0,11.25,5,47.04444444444444
64582,Medium,Medium,stable_low,0.2051282051282051,0.0,27.8,6,21.335431654676256
64583,Medium,Medium,stable_low,0.6292134831460674,-1.0,11.714285714285714,8,86.65967987804879
64587,Medium,Medium,stable_low,0.4455445544554455,0.0,9.2,6,166.9610507246377
64591,Medium,Medium,stable_low,0.3658536585365853,-9.666666666666666,17.555555555555557,10,21.310917721518987
64592,Medium,Medium,stable_low,0.5714285714285714,0.3333333333333321,25.857142857142858,8,9.263639502762432
64594,Medium,Medium,stable_low,0.03125,0.0,16.0,5,73.0
64598,Medium,Medium,stable_low,0.2631578947368421,1.666666666666666,12.0,8,90.29947916666669
64599,Medium,Medium,stable_low,0.2368421052631578,0.0,5.25,5,132.09523809523807
64602,Medium,Medium,stable_low,0.6141479099678456,4.666666666666668,21.11111111111111,10,134.42565789473684
64605,High,High,stable_high,0.3617021276595745,11.666666666666668,24.166666666666668,7,25.35221674876847
64608,Medium,Medium,stable_low,0.1219512195121951,0.0,23.25,5,32.18279569892473
64610,Medium,Medium,stable_low,0.2191780821917808,0.0,21.75,5,61.2528735632184
64612,High,High,stable_high,0.1836734693877551,10.666666666666666,13.857142857142858,8,40.33344072164948
64615,Medium,Medium,stable_low,0.2698412698412698,-0.3333333333333321,19.666666666666668,7,41.75847457627118
64618,Medium,Medium,stable_low,0.4455445544554455,-8.666666666666666,14.6,6,105.20833333333331
64619,Medium,Medium,stable_low,0.0394736842105263,2.666666666666666,13.4,6,86.25621890547264
64621,Medium,Medium,stable_low,0.1111111111111111,-8.333333333333334,18.666666666666668,10,13.198660714285714
64627,Medium,Medium,stable_low,0.380281690140845,-4.333333333333336,23.11111111111111,10,56.06610576923077
64628,Medium,Medium,stable_low,0.5689655172413793,-7.333333333333336,20.6,6,42.819579288025885
64629,Medium,Medium,stable_low,0.2608695652173913,-10.0,25.0,7,11.992857142857142
64634,Medium,Medium,stable_low,0.2727272727272727,-4.0,14.0,6,23.89880952380953
64646,Medium,Medium,stable_low,0.5555555555555556,2.333333333333332,11.0,6,236.42045454545453
64650,Medium,Medium,stable_low,0.475,-4.666666666666664,22.666666666666668,7,23.004201680672267
64651,Medium,Medium,stable_low,0.2989690721649484,-5.0,23.5,9,41.84988179669031
64652,Medium,Medium,stable_low,0.217391304347826,0.0,25.5,5,49.38235294117648
64653,High,High,stable_high,0.2375,6.333333333333333,8.666666666666666,7,120.32967032967036
64654,Medium,Medium,stable_low,0.3333333333333333,-7.333333333333334,7.0,7,217.8826530612245
64656,Medium,Medium,stable_low,0.2333333333333333,-6.0,27.142857142857142,8,37.82072368421053
64659,Medium,Medium,stable_low,0.4634146341463415,-2.666666666666668,18.444444444444443,10,60.85165662650603
64663,Medium,Medium,stable_low,0.12,-1.333333333333332,29.33333333333333,7,33.329951298701296
64664,Medium,Medium,stable_low,0.6692913385826772,-3.333333333333333,8.0,9,160.95486111111111
64669,Medium,Medium,stable_low,0.5185185185185185,-2.0,20.4,6,40.25735294117648
64671,Medium,Medium,stable_low,0.5632183908045977,0.0,8.75,5,181.45714285714288
64673,Medium,Medium,stable_low,0.2222222222222222,0.0,16.5,5,69.68181818181817
64676,Medium,Medium,stable_low,0.4274193548387097,-1.333333333333332,13.5,9,93.12757201646092
64682,Medium,Medium,stable_low,0.4433962264150943,3.0,10.5,7,131.5986394557823
64683,Medium,Medium,stable_low,0.4772727272727273,5.000000000000002,16.333333333333332,10,24.58163265306123
64686,Medium,Medium,stable_low,0.328042328042328,-2.333333333333334,14.4,6,199.609375
64687,Medium,Medium,stable_low,0.5094339622641509,2.0,26.375,9,20.37388098999473
64688,Medium,Medium,stable_low,0.4067796610169492,0.0,8.666666666666666,7,88.74313186813188
64692,Medium,Medium,stable_low,0.5,4.666666666666668,19.33333333333333,7,48.546798029556655
64693,Medium,Medium,stable_low,0.1,0.0,28.5,5,6.4035087719298245
64695,Medium,Medium,stable_low,0.4615384615384615,0.0,4.5,5,263.61111111111114
64698,Medium,Medium,stable_low,0.528,-1.333333333333334,8.333333333333334,10,136.875
64700,Medium,Medium,stable_low,0.3131313131313131,0.0,23.6,6,63.79766949152542
64703,Medium,Medium,stable_low,0.0684931506849315,0.0,25.75,5,51.737864077669904
64704,Medium,Medium,stable_low,0.2352941176470588,-3.9999999999999982,15.8,6,49.09018987341772
64705,Medium,Medium,stable_low,0.1168831168831168,0.0,24.0,6,48.79340277777778
64707,High,Medium,recovering,0.5625,5.666666666666666,19.0,9,8.538011695906432
64708,Medium,Medium,stable_low,0.3057324840764331,-8.666666666666668,13.714285714285714,8,130.57779947916669
64709,Medium,Medium,stable_low,0.238095238095238,-2.0,22.0,6,29.034090909090907
64712,Medium,Medium,stable_low,0.1363636363636363,0.0,22.5,5,53.53333333333333
64713,High,High,stable_high,0.3365384615384615,7.000000000000001,12.875,9,81.89859762675297
64721,Medium,Medium,stable_low,0.6236559139784946,2.0,13.285714285714286,8,79.84375
64723,Medium,Medium,stable_low,0.1111111111111111,0.0,15.75,5,52.14285714285714
64729,Medium,Medium,stable_low,0.5714285714285714,-2.666666666666666,15.166666666666666,7,60.16483516483517
64730,Medium,Medium,stable_low,0.5,0.0,24.0,5,16.729166666666668
64732,Medium,Medium,stable_low,0.2653061224489796,0.0,23.25,5,38.462365591397855
64735,Medium,Medium,stable_low,0.1428571428571428,0.0,26.33333333333333,7,13.860759493670889
64739,Medium,Medium,stable_low,0.0666666666666666,-3.333333333333336,18.8,6,24.268617021276597
64740,Medium,Medium,stable_low,0.3157894736842105,3.0,12.2,6,142.11065573770492
64742,Medium,Medium,stable_low,0.1538461538461538,-10.333333333333332,20.5,7,16.533101045296167
64744,High,High,stable_high,0.2289156626506024,15.666666666666666,19.5,7,55.48534798534799
64745,Medium,Medium,stable_low,0.1176470588235294,0.0,23.75,5,26.126315789473683
64746,Medium,Medium,stable_low,0.6363636363636364,-7.666666666666668,18.0,8,20.911458333333336
64747,Medium,Medium,stable_low,0.3157894736842105,0.0,19.0,5,36.49999999999999
64754,Medium,Medium,stable_low,0.4347826086956521,2.0000000000000004,4.0,8,196.7578125
64756,Medium,Medium,stable_low,0.2033898305084746,0.0,20.0,5,53.837500000000006
64759,Medium,Medium,stable_low,0.0333333333333333,-2.0,22.2,6,20.5518018018018
64766,Low,Low,stable_low,0.3396226415094339,-12.333333333333334,14.875,9,36.125116713352014
64769,Medium,Medium,stable_low,0.4642857142857143,4.333333333333334,11.0,7,33.18181818181818
