user_id,order_count,risk_score,risk_tier
22400,5,0.5051,Medium
22401,29,0.5989,Medium
22402,37,0.5622,Medium
22403,10,0.3663,Medium
22404,46,0.6509,High
22405,7,0.4237,Medium
22406,24,0.6534,High
22408,19,0.6129,High
22410,25,0.4982,Medium
22411,11,0.3787,Medium
22412,33,0.5172,Medium
22413,21,0.4654,Medium
22414,76,0.5151,Medium
22415,6,0.514,Medium
22416,20,0.4239,Medium
22417,7,0.3486,Medium
22418,21,0.6113,High
22419,9,0.219,Low
22420,22,0.5436,Medium
22421,21,0.259,Low
22422,25,0.5072,Medium
22423,33,0.4702,Medium
22424,5,0.5087,Medium
22425,21,0.3872,Medium
22426,8,0.6443,High
22427,5,0.5099,Medium
22428,75,0.4486,Medium
22429,12,0.4007,Medium
22430,9,0.3765,Medium
22431,9,0.3827,Medium
22432,5,0.5109,Medium
22433,13,0.3141,Medium
22434,10,0.378,Medium
22435,6,0.5089,Medium
22436,14,0.5518,Medium
22437,22,0.547,Medium
22438,32,0.377,Medium
22439,5,0.5019,Medium
22440,87,0.4582,Medium
22441,24,0.7437,High
22442,28,0.5238,Medium
22443,28,0.3293,Medium
22445,37,0.6392,High
22446,7,0.5771,Medium
22447,10,0.73,High
22448,7,0.3978,Medium
22450,14,0.5625,Medium
22451,29,0.4081,Medium
22452,6,0.5067,Medium
22453,5,0.5069,Medium
22454,12,0.5266,Medium
22457,69,0.6718,High
22458,7,0.6267,High
22459,23,0.5896,Medium
22461,46,0.5692,Medium
22462,7,0.5338,Medium
22463,41,0.4289,Medium
22464,9,0.5623,Medium
22465,7,0.6891,High
22466,40,0.5187,Medium
22467,42,0.4463,Medium
22468,11,0.3294,Medium
22469,30,0.4076,Medium
22471,6,0.5532,Medium
22472,5,0.5103,Medium
22473,6,0.5061,Medium
22474,9,0.4975,Medium
22477,11,0.5692,Medium
22480,24,0.4928,Medium
22481,10,0.5285,Medium
22482,49,0.4764,Medium
22483,10,0.3853,Medium
22484,22,0.581,Medium
22485,7,0.5122,Medium
22486,30,0.386,Medium
22488,33,0.5149,Medium
22489,16,0.3774,Medium
22490,26,0.5826,Medium
22492,7,0.5788,Medium
22493,23,0.3607,Medium
22495,28,0.4896,Medium
22496,19,0.7092,High
22497,5,0.5073,Medium
22498,64,0.5119,Medium
22499,21,0.5697,Medium
22500,13,0.6208,High
22501,11,0.6927,High
22503,5,0.5015,Medium
22504,88,0.5089,Medium
22505,12,0.593,Medium
22506,51,0.6366,High
22507,23,0.7105,High
22508,40,0.4799,Medium
22509,9,0.6423,High
22510,50,0.3326,Medium
22511,6,0.4608,Medium
22513,6,0.3422,Medium
22514,18,0.5177,Medium
22516,8,0.2463,Low
22517,44,0.2828,Low
22518,14,0.7102,High
22519,9,0.4735,Medium
22520,69,0.6126,High
22521,15,0.4613,Medium
22522,6,0.6003,High
22523,11,0.4745,Medium
22524,69,0.4937,Medium
22525,8,0.4289,Medium
22526,17,0.6216,High
22528,38,0.5912,Medium
22529,6,0.4541,Medium
22530,5,0.5034,Medium
22531,11,0.7952,High
22532,34,0.2657,Low
22533,8,0.5918,Medium
22534,77,0.5102,Medium
22535,11,0.5631,Medium
22536,5,0.5061,Medium
22537,21,0.4465,Medium
22538,46,0.5928,Medium
22539,24,0.4516,Medium
22540,26,0.4617,Medium
22541,7,0.4416,Medium
22542,28,0.4009,Medium
22543,35,0.4526,Medium
22544,11,0.4266,Medium
22546,56,0.5127,Medium
22547,6,0.5868,Medium
22548,18,0.4105,Medium
22549,8,0.3408,Medium
22551,8,0.4942,Medium
22553,7,0.7939,High
22554,5,0.5069,Medium
22555,49,0.4763,Medium
22556,6,0.5587,Medium
22557,7,0.6421,High
22558,15,0.5032,Medium
22559,7,0.4528,Medium
22560,34,0.4843,Medium
22561,6,0.5216,Medium
22562,18,0.4415,Medium
22564,12,0.4182,Medium
22565,7,0.5091,Medium
22566,25,0.7995,High
22568,20,0.4564,Medium
22569,7,0.5292,Medium
22570,59,0.4929,Medium
22571,21,0.7845,High
22573,13,0.6115,High
22574,30,0.4613,Medium
22575,12,0.5427,Medium
22576,33,0.2925,Low
22578,13,0.5156,Medium
22579,5,0.5009,Medium
22580,51,0.4764,Medium
22581,10,0.6952,High
22582,28,0.3157,Medium
22583,7,0.5923,Medium
22584,5,0.5003,Medium
22586,6,0.4636,Medium
22587,5,0.5092,Medium
22588,30,0.7723,High
22590,11,0.5496,Medium
22591,33,0.3876,Medium
22592,20,0.4439,Medium
22593,21,0.6001,High
22594,5,0.5033,Medium
22595,11,0.3758,Medium
22598,10,0.5243,Medium
22599,80,0.4848,Medium
22600,23,0.4552,Medium
22602,15,0.6012,High
22603,54,0.4739,Medium
22605,10,0.6015,High
22606,46,0.4914,Medium
22608,8,0.7345,High
22609,6,0.5439,Medium
22610,7,0.6111,High
22611,13,0.7629,High
22612,24,0.5048,Medium
22613,6,0.498,Medium
22614,48,0.4504,Medium
22616,20,0.503,Medium
22617,13,0.2864,Low
22618,11,0.4248,Medium
22619,53,0.4803,Medium
22620,10,0.2994,Low
22621,29,0.5208,Medium
22622,10,0.4805,Medium
22624,43,0.5343,Medium
22625,14,0.4755,Medium
22626,48,0.6099,High
22627,15,0.3204,Medium
22628,25,0.4716,Medium
22630,14,0.5111,Medium
22631,6,0.3655,Medium
22632,10,0.7646,High
22633,7,0.5345,Medium
22635,5,0.5092,Medium
22637,49,0.4287,Medium
22638,5,0.5028,Medium
22639,9,0.3168,Medium
22640,16,0.6492,High
22641,10,0.7459,High
22642,30,0.2905,Low
22643,45,0.4826,Medium
22644,11,0.2954,Low
22645,12,0.5407,Medium
22646,28,0.5389,Medium
22647,22,0.8063,High
22648,5,0.5094,Medium
22649,9,0.6083,High
22650,11,0.4685,Medium
22651,11,0.5096,Medium
22652,12,0.4048,Medium
22653,31,0.58,Medium
22654,22,0.3914,Medium
22655,14,0.3861,Medium
22656,13,0.4607,Medium
22657,7,0.7217,High
22658,9,0.5414,Medium
22659,5,0.5074,Medium
22660,12,0.53,Medium
22661,44,0.5182,Medium
22662,28,0.6623,High
22663,40,0.5492,Medium
22664,41,0.5048,Medium
22665,33,0.5577,Medium
22666,25,0.4309,Medium
22667,49,0.4905,Medium
22668,11,0.2215,Low
22669,28,0.4242,Medium
22670,10,0.7765,High
22671,15,0.3164,Medium
22672,7,0.6076,High
22673,7,0.4284,Medium
22674,49,0.4656,Medium
22675,22,0.2934,Low
22677,9,0.3681,Medium
22678,41,0.6209,High
22679,9,0.5804,Medium
22680,13,0.2356,Low
22683,46,0.4219,Medium
22684,10,0.7531,High
22685,5,0.5118,Medium
22686,18,0.6333,High
22689,32,0.4372,Medium
22690,13,0.6875,High
22691,7,0.4564,Medium
22692,19,0.5747,Medium
22694,15,0.348,Medium
22695,60,0.5327,Medium
22697,10,0.638,High
22698,31,0.5833,Medium
22699,35,0.4742,Medium
22700,18,0.51,Medium
22701,18,0.5948,Medium
22702,27,0.3761,Medium
22703,28,0.2303,Low
22704,26,0.4463,Medium
22705,13,0.782,High
22706,34,0.5876,Medium
22707,36,0.5161,Medium
22708,6,0.3787,Medium
22709,31,0.5073,Medium
22710,6,0.5356,Medium
22712,10,0.3194,Medium
22713,12,0.8072,High
22714,11,0.7258,High
22715,6,0.5086,Medium
22716,10,0.2912,Low
22717,6,0.3257,Medium
22719,6,0.6199,High
22720,6,0.623,High
22722,30,0.2112,Low
22723,43,0.5829,Medium
22727,40,0.4507,Medium
22728,23,0.7323,High
22729,5,0.508,Medium
22730,7,0.5035,Medium
22731,25,0.6561,High
22732,8,0.3299,Medium
22733,19,0.4162,Medium
22734,18,0.3227,Medium
22735,15,0.4517,Medium
22736,17,0.3683,Medium
22737,6,0.414,Medium
22738,9,0.5558,Medium
22739,7,0.5503,Medium
22740,16,0.559,Medium
22742,45,0.3489,Medium
22743,8,0.5796,Medium
22744,5,0.5078,Medium
22745,16,0.4667,Medium
22746,8,0.6127,High
22747,24,0.3784,Medium
22748,8,0.6197,High
22749,6,0.5356,Medium
22750,6,0.5075,Medium
22751,6,0.4702,Medium
22753,10,0.8611,High
22754,17,0.4619,Medium
22755,7,0.5009,Medium
22756,27,0.7094,High
22757,16,0.6743,High
22758,33,0.5118,Medium
22759,8,0.7571,High
22760,38,0.4672,Medium
22761,53,0.5007,Medium
22762,16,0.5713,Medium
22763,11,0.4548,Medium
22765,7,0.3693,Medium
22766,9,0.6625,High
22767,100,0.5336,Medium
22768,5,0.5035,Medium
22769,6,0.5555,Medium
22771,18,0.4143,Medium
22772,5,0.5053,Medium
22773,24,0.5399,Medium
22774,21,0.2671,Low
22775,67,0.4736,Medium
22776,15,0.5768,Medium
22777,6,0.4077,Medium
22778,51,0.2981,Low
22780,8,0.7579,High
22781,23,0.4474,Medium
22782,16,0.4285,Medium
22783,14,0.5732,Medium
22784,10,0.4574,Medium
22785,7,0.478,Medium
22786,14,0.4148,Medium
22787,14,0.3958,Medium
22788,10,0.54,Medium
22789,10,0.8508,High
22790,9,0.5067,Medium
22791,12,0.2688,Low
22792,11,0.5116,Medium
22793,21,0.6961,High
22794,13,0.463,Medium
22795,45,0.5862,Medium
22796,8,0.3043,Medium
22797,8,0.5639,Medium
22798,26,0.4219,Medium
22800,13,0.5638,Medium
22801,38,0.4878,Medium
22802,100,0.4676,Medium
22804,8,0.3212,Medium
22805,7,0.4539,Medium
22807,7,0.3918,Medium
22808,11,0.4634,Medium
22809,10,0.4254,Medium
22812,10,0.4966,Medium
22813,18,0.6885,High
22814,7,0.4384,Medium
22815,9,0.3855,Medium
22817,22,0.4589,Medium
22818,6,0.677,High
22819,8,0.3216,Medium
22820,18,0.3227,Medium
22821,5,0.5092,Medium
22823,23,0.4708,Medium
22824,87,0.5019,Medium
22825,9,0.3091,Medium
22826,19,0.5176,Medium
22827,16,0.749,High
22828,5,0.5067,Medium
22829,30,0.2847,Low
22830,15,0.3962,Medium
22831,31,0.5874,Medium
22832,40,0.4994,Medium
22834,26,0.4631,Medium
22835,66,0.5632,Medium
22836,59,0.4874,Medium
22838,8,0.4522,Medium
22839,6,0.5718,Medium
22841,8,0.4417,Medium
22842,56,0.5387,Medium
22843,12,0.4151,Medium
22845,36,0.5434,Medium
22846,5,0.5038,Medium
22847,16,0.6259,High
22848,37,0.631,High
22849,6,0.426,Medium
22850,6,0.51,Medium
22851,9,0.3574,Medium
22852,7,0.4712,Medium
22853,6,0.4965,Medium
22854,8,0.5507,Medium
22855,12,0.683,High
22856,27,0.6577,High
22858,12,0.8072,High
22859,6,0.5037,Medium
22860,21,0.4058,Medium
22861,9,0.3973,Medium
22863,6,0.5872,Medium
22865,20,0.5979,Medium
22866,6,0.4953,Medium
22867,17,0.5007,Medium
22869,8,0.5374,Medium
22870,8,0.4612,Medium
22871,11,0.5511,Medium
22872,7,0.4039,Medium
22873,7,0.4913,Medium
22874,7,0.4013,Medium
22875,43,0.4561,Medium
22876,47,0.5937,Medium
22877,5,0.5021,Medium
22878,6,0.627,High
22880,53,0.5025,Medium
22881,18,0.4295,Medium
22882,5,0.5105,Medium
22883,15,0.4069,Medium
22884,7,0.6084,High
22885,16,0.4665,Medium
22886,6,0.5392,Medium
22887,5,0.5005,Medium
22888,7,0.5054,Medium
22889,9,0.6177,High
22891,20,0.355,Medium
22893,15,0.0947,Low
22894,25,0.6252,High
22895,8,0.3957,Medium
22896,15,0.5435,Medium
22897,6,0.5016,Medium
22899,5,0.5035,Medium
22900,12,0.5674,Medium
22901,44,0.5315,Medium
22903,24,0.3787,Medium
22904,25,0.5072,Medium
22906,23,0.5027,Medium
22907,5,0.514,Medium
22908,9,0.5899,Medium
22909,49,0.5071,Medium
22911,10,0.476,Medium
22912,17,0.4251,Medium
22913,83,0.5611,Medium
22914,69,0.4077,Medium
22915,5,0.5064,Medium
22916,14,0.4002,Medium
22917,30,0.4263,Medium
22918,6,0.6267,High
22919,10,0.3397,Medium
22920,6,0.4604,Medium
22921,27,0.4076,Medium
22922,16,0.7039,High
22923,17,0.7249,High
22924,11,0.2812,Low
22925,8,0.7442,High
22926,11,0.6522,High
22927,18,0.5097,Medium
22928,8,0.5658,Medium
22929,90,0.4653,Medium
22930,27,0.55,Medium
22931,13,0.4799,Medium
22932,14,0.7308,High
22933,7,0.4867,Medium
22936,7,0.3989,Medium
22937,11,0.3022,Medium
22938,43,0.4944,Medium
22939,5,0.4985,Medium
22940,26,0.4952,Medium
22942,6,0.5094,Medium
22943,5,0.5102,Medium
22944,8,0.4808,Medium
22947,5,0.5053,Medium
22948,81,0.4322,Medium
22949,7,0.1883,Low
22950,18,0.7958,High
22951,7,0.6466,High
22953,26,0.8255,High
22954,10,0.3929,Medium
22955,37,0.5146,Medium
22956,7,0.4326,Medium
22957,6,0.5652,Medium
22958,14,0.6464,High
22959,21,0.7389,High
22960,10,0.5505,Medium
22961,22,0.6042,High
22962,23,0.3851,Medium
22963,77,0.3883,Medium
22964,32,0.6023,High
22965,8,0.6737,High
22966,20,0.4271,Medium
22967,16,0.4461,Medium
22969,14,0.4711,Medium
22970,26,0.3197,Medium
22971,33,0.5661,Medium
22972,16,0.4728,Medium
22974,5,0.5023,Medium
22977,16,0.6496,High
22979,5,0.5096,Medium
22980,7,0.5489,Medium
22981,9,0.5123,Medium
22982,6,0.5084,Medium
22983,61,0.4584,Medium
22984,15,0.3405,Medium
22985,12,0.4382,Medium
22986,97,0.5359,Medium
22987,19,0.3827,Medium
22988,5,0.5074,Medium
22989,37,0.3709,Medium
22990,6,0.5011,Medium
22992,25,0.653,High
22993,39,0.6665,High
22994,5,0.5062,Medium
22995,18,0.377,Medium
22996,15,0.6149,High
22997,11,0.706,High
22998,12,0.3286,Medium
22999,12,0.6335,High
23000,6,0.491,Medium
23001,12,0.5474,Medium
23002,5,0.505,Medium
23004,5,0.5087,Medium
23005,54,0.3491,Medium
23006,8,0.4917,Medium
23007,60,0.5296,Medium
23010,32,0.5057,Medium
23011,25,0.5698,Medium
23012,24,0.5819,Medium
23014,9,0.64,High
23015,13,0.2605,Low
23016,13,0.7093,High
23017,42,0.4263,Medium
23018,6,0.5367,Medium
23019,10,0.5544,Medium
23020,6,0.5014,Medium
23021,7,0.3727,Medium
23022,21,0.5061,Medium
23023,84,0.5172,Medium
23024,10,0.5005,Medium
23026,6,0.4996,Medium
23027,7,0.5399,Medium
23028,8,0.5968,Medium
23029,84,0.4051,Medium
23030,12,0.2556,Low
23031,15,0.5738,Medium
23033,24,0.732,High
23034,22,0.581,Medium
23036,38,0.5254,Medium
23037,18,0.6671,High
23038,7,0.5689,Medium
23039,34,0.3807,Medium
23040,16,0.4782,Medium
23041,7,0.4164,Medium
23042,16,0.4569,Medium
23043,5,0.5044,Medium
23044,11,0.4242,Medium
23045,29,0.4647,Medium
23046,10,0.2464,Low
23047,16,0.3668,Medium
23048,66,0.4479,Medium
23049,12,0.1266,Low
23050,5,0.5057,Medium
23051,6,0.5161,Medium
23052,49,0.519,Medium
23053,35,0.4731,Medium
23054,16,0.7645,High
23055,11,0.418,Medium
23056,59,0.4743,Medium
23057,27,0.4994,Medium
23058,5,0.5046,Medium
23060,22,0.6098,High
23061,32,0.6591,High
23062,5,0.5059,Medium
23064,11,0.3053,Medium
23065,8,0.4662,Medium
23067,13,0.5248,Medium
23068,7,0.3787,Medium
23069,11,0.3279,Medium
23071,5,0.5045,Medium
23072,61,0.5372,Medium
23073,6,0.5073,Medium
23074,31,0.4219,Medium
23075,7,0.4706,Medium
23076,31,0.4495,Medium
23077,9,0.5542,Medium
23078,20,0.3243,Medium
23079,5,0.5037,Medium
23082,8,0.4953,Medium
23083,8,0.8181,High
23084,15,0.5886,Medium
23085,7,0.4618,Medium
23086,5,0.506,Medium
23087,77,0.4569,Medium
23088,12,0.607,High
23089,18,0.3366,Medium
23090,6,0.674,High
23091,20,0.5422,Medium
23092,51,0.4618,Medium
23094,5,0.5065,Medium
23095,10,0.4787,Medium
23096,22,0.486,Medium
23097,6,0.5143,Medium
23098,6,0.3721,Medium
23099,29,0.4102,Medium
23100,5,0.5031,Medium
23101,60,0.476,Medium
23105,6,0.572,Medium
23106,23,0.7759,High
23107,43,0.4992,Medium
23108,12,0.8959,High
23109,7,0.298,Low
23110,6,0.3991,Medium
23111,13,0.7662,High
23112,29,0.3739,Medium
23115,6,0.5438,Medium
23116,12,0.54,Medium
23117,30,0.2603,Low
23118,6,0.5003,Medium
23119,5,0.5095,Medium
23120,49,0.4467,Medium
23121,12,0.4871,Medium
23122,18,0.6466,High
23123,7,0.4747,Medium
23124,14,0.2955,Low
23127,23,0.4137,Medium
23128,7,0.5503,Medium
23129,33,0.3355,Medium
23130,7,0.4869,Medium
23131,8,0.6562,High
23132,6,0.6196,High
23133,10,0.7405,High
23135,20,0.4813,Medium
23137,48,0.5112,Medium
23138,14,0.6121,High
23139,17,0.7259,High
23140,60,0.4916,Medium
23141,12,0.7028,High
23142,27,0.5585,Medium
23143,17,0.5936,Medium
23144,20,0.6262,High
23145,8,0.6187,High
23146,7,0.5407,Medium
23148,8,0.6538,High
23149,11,0.7474,High
23150,5,0.5114,Medium
23151,7,0.7384,High
23152,5,0.5077,Medium
23153,57,0.6097,High
23154,23,0.3786,Medium
23155,6,0.501,Medium
23157,9,0.5564,Medium
23158,5,0.5067,Medium
23159,10,0.464,Medium
23160,22,0.5857,Medium
23161,9,0.5457,Medium
23162,9,0.2923,Low
23163,13,0.5866,Medium
23164,31,0.4568,Medium
23165,21,0.6402,High
23166,6,0.3856,Medium
23167,5,0.5105,Medium
23168,20,0.5401,Medium
23169,12,0.6308,High
23170,99,0.4783,Medium
23171,12,0.3911,Medium
23172,14,0.5618,Medium
23173,15,0.3138,Medium
23174,19,0.5891,Medium
23175,5,0.5079,Medium
23176,32,0.5259,Medium
23177,7,0.5663,Medium
23178,10,0.3985,Medium
23179,27,0.4927,Medium
23180,6,0.4826,Medium
23181,11,0.837,High
23182,13,0.3458,Medium
23183,10,0.64,High
23184,5,0.5097,Medium
23185,35,0.2523,Low
23186,21,0.5267,Medium
23188,13,0.6062,High
23189,13,0.4057,Medium
23190,65,0.522,Medium
23191,10,0.8134,High
23193,16,0.7497,High
23198,21,0.4794,Medium
23199,37,0.3757,Medium
23201,25,0.8408,High
23202,65,0.4453,Medium
23203,6,0.579,Medium
23204,46,0.5177,Medium
23205,62,0.4868,Medium
23206,12,0.6539,High
23207,34,0.6847,High
23208,10,0.4576,Medium
23209,5,0.502,Medium
23210,45,0.5957,Medium
23211,47,0.557,Medium
23213,13,0.697,High
23214,12,0.6097,High
23215,12,0.36,Medium
23216,55,0.4684,Medium
23217,28,0.1806,Low
23218,16,0.8581,High
23219,27,0.4921,Medium
23220,21,0.2202,Low
23221,7,0.5961,Medium
23222,12,0.5648,Medium
23223,33,0.3931,Medium
23224,55,0.5049,Medium
23225,16,0.4473,Medium
23227,55,0.5396,Medium
23228,22,0.3266,Medium
23229,13,0.4567,Medium
23230,23,0.5015,Medium
23231,11,0.5085,Medium
23233,16,0.6087,High
23234,15,0.407,Medium
23236,13,0.6402,High
23237,12,0.701,High
23238,7,0.5409,Medium
23239,11,0.7544,High
23240,37,0.5696,Medium
23241,41,0.4493,Medium
23242,15,0.4951,Medium
23243,10,0.4372,Medium
23244,28,0.5049,Medium
23245,26,0.4749,Medium
23246,24,0.6113,High
23247,11,0.663,High
23248,18,0.3919,Medium
23249,13,0.5241,Medium
23250,5,0.5063,Medium
23253,7,0.2256,Low
23254,26,0.7323,High
23256,15,0.5251,Medium
23257,13,0.3277,Medium
23258,31,0.5993,Medium
23259,8,0.3108,Medium
23260,5,0.5026,Medium
23261,13,0.3075,Medium
23262,13,0.4635,Medium
23263,64,0.4584,Medium
23264,47,0.4151,Medium
23265,17,0.3825,Medium
23266,53,0.3801,Medium
23267,5,0.5093,Medium
23268,8,0.5961,Medium
23269,5,0.4995,Medium
23270,6,0.4479,Medium
23271,11,0.7669,High
23272,8,0.5628,Medium
23273,10,0.6757,High
23274,22,0.6274,High
23275,28,0.3526,Medium
23276,10,0.2361,Low
23277,7,0.4218,Medium
23278,35,0.5562,Medium
23280,47,0.3648,Medium
23281,14,0.6138,High
23282,6,0.3447,Medium
23283,29,0.4339,Medium
23284,10,0.9006,High
23285,6,0.4756,Medium
23286,9,0.3844,Medium
23287,7,0.7578,High
23288,6,0.4985,Medium
23289,10,0.5756,Medium
23290,23,0.4626,Medium
23291,6,0.3602,Medium
23292,25,0.6864,High
23293,17,0.3793,Medium
23294,5,0.5091,Medium
23295,10,0.563,Medium
23296,36,0.437,Medium
23297,92,0.4654,Medium
23300,8,0.411,Medium
23301,46,0.4685,Medium
23302,9,0.2416,Low
23303,20,0.7367,High
23304,7,0.4838,Medium
23305,36,0.765,High
23306,12,0.262,Low
23307,18,0.6527,High
23308,21,0.6531,High
23309,9,0.4059,Medium
23310,6,0.3789,Medium
23311,21,0.7225,High
23312,7,0.6732,High
23313,28,0.4538,Medium
23315,6,0.5374,Medium
23316,5,0.5047,Medium
23317,8,0.4323,Medium
23318,12,0.5187,Medium
23319,38,0.5006,Medium
23320,9,0.5346,Medium
23321,5,0.5103,Medium
23322,5,0.5062,Medium
23323,6,0.4842,Medium
23324,46,0.4636,Medium
23326,5,0.506,Medium
23327,39,0.6826,High
23329,9,0.766,High
23330,8,0.355,Medium
23331,6,0.3906,Medium
23332,15,0.2612,Low
23333,23,0.5172,Medium
23334,20,0.7102,High
23337,12,0.6291,High
23339,5,0.5068,Medium
23340,32,0.5412,Medium
23341,36,0.627,High
23342,9,0.6379,High
23343,7,0.2451,Low
23344,25,0.7231,High
23345,23,0.4067,Medium
23346,37,0.3046,Medium
23347,30,0.4356,Medium
23348,5,0.5117,Medium
23349,6,0.4997,Medium
23350,15,0.2354,Low
23351,13,0.5294,Medium
23353,30,0.372,Medium
23355,9,0.6247,High
23356,9,0.3253,Medium
23357,8,0.3762,Medium
23359,11,0.5121,Medium
23360,10,0.7544,High
23361,28,0.5447,Medium
23362,16,0.4738,Medium
23363,8,0.5617,Medium
23364,10,0.6723,High
23365,19,0.27,Low
23366,15,0.7556,High
23367,10,0.3687,Medium
23368,20,0.7094,High
23369,21,0.3731,Medium
23370,65,0.5321,Medium
23371,57,0.4907,Medium
23372,9,0.5033,Medium
23373,15,0.4144,Medium
23374,11,0.5386,Medium
23375,21,0.4895,Medium
23376,42,0.3813,Medium
23377,7,0.5385,Medium
23378,47,0.5417,Medium
23379,11,0.4823,Medium
23381,28,0.4206,Medium
23382,6,0.5001,Medium
23383,28,0.4343,Medium
23384,37,0.5123,Medium
23385,7,0.5867,Medium
23386,17,0.5033,Medium
23387,41,0.436,Medium
23388,15,0.5437,Medium
23389,52,0.4995,Medium
23390,6,0.4581,Medium
23391,32,0.3235,Medium
23392,10,0.6186,High
23393,13,0.5401,Medium
23395,20,0.4828,Medium
23396,9,0.5052,Medium
23397,28,0.5122,Medium
23398,11,0.6784,High
23399,7,0.5527,Medium
23400,22,0.5723,Medium
23401,25,0.4824,Medium
23402,18,0.5469,Medium
23403,19,0.5153,Medium
23404,5,0.5074,Medium
23405,100,0.4974,Medium
23406,35,0.4441,Medium
23407,8,0.3958,Medium
23409,6,0.5453,Medium
23410,12,0.4395,Medium
23411,10,0.5623,Medium
23412,8,0.6149,High
23413,9,0.4119,Medium
23414,10,0.6881,High
23415,44,0.432,Medium
23416,6,0.5625,Medium
23417,20,0.3056,Medium
23418,13,0.607,High
23419,5,0.5018,Medium
23420,5,0.5039,Medium
23421,29,0.5621,Medium
23422,15,0.4604,Medium
23423,14,0.5587,Medium
23424,30,0.3705,Medium
23425,19,0.5868,Medium
23426,33,0.5577,Medium
23427,21,0.7757,High
23428,30,0.3393,Medium
23429,17,0.5281,Medium
23430,7,0.8058,High
23433,5,0.5126,Medium
23434,20,0.5005,Medium
23436,9,0.401,Medium
23437,10,0.6199,High
23438,8,0.6309,High
23439,13,0.4991,Medium
23440,34,0.6154,High
23442,31,0.436,Medium
23443,10,0.3627,Medium
23444,12,0.5975,Medium
23445,44,0.6458,High
23446,59,0.3836,Medium
23447,7,0.5911,Medium
23448,17,0.4524,Medium
23449,29,0.4571,Medium
23450,9,0.5224,Medium
23451,6,0.5036,Medium
23452,16,0.7987,High
23453,5,0.5079,Medium
23454,21,0.3858,Medium
23455,11,0.4709,Medium
23457,10,0.4828,Medium
23459,27,0.4747,Medium
23460,17,0.5404,Medium
23461,25,0.4549,Medium
23462,13,0.6744,High
23463,10,0.6349,High
23465,36,0.6654,High
23466,12,0.881,High
23467,23,0.2576,Low
23469,47,0.5401,Medium
23470,17,0.6183,High
23471,6,0.4992,Medium
23472,11,0.5547,Medium
23473,9,0.4657,Medium
23474,8,0.419,Medium
23476,15,0.5402,Medium
23477,7,0.457,Medium
23478,8,0.5899,Medium
23479,91,0.5039,Medium
23480,15,0.6003,High
23481,9,0.6039,High
23482,10,0.6221,High
23483,15,0.5407,Medium
23484,9,0.5784,Medium
23485,31,0.7043,High
23486,9,0.414,Medium
23488,11,0.4829,Medium
23489,7,0.776,High
23490,7,0.4919,Medium
23491,9,0.5811,Medium
23492,24,0.633,High
23493,14,0.4796,Medium
23494,12,0.4589,Medium
23495,43,0.5346,Medium
23498,9,0.4855,Medium
23499,6,0.4728,Medium
23500,5,0.5044,Medium
23501,22,0.6935,High
23502,34,0.0945,Low
23503,16,0.8351,High
23504,5,0.5131,Medium
23505,19,0.604,High
23506,24,0.5182,Medium
23507,7,0.502,Medium
23508,11,0.5657,Medium
23509,8,0.3787,Medium
23510,8,0.7567,High
23511,8,0.6777,High
23512,7,0.5398,Medium
23513,23,0.2688,Low
23514,8,0.6329,High
23516,23,0.6095,High
23517,5,0.5048,Medium
23518,9,0.6022,High
23519,10,0.4462,Medium
23520,33,0.5391,Medium
23521,6,0.4298,Medium
23522,8,0.7561,High
23523,7,0.5913,Medium
23524,16,0.8536,High
23525,26,0.5391,Medium
23526,28,0.477,Medium
23527,18,0.4242,Medium
23528,9,0.5253,Medium
23530,20,0.3757,Medium
23531,5,0.5035,Medium
23533,17,0.5414,Medium
23534,7,0.533,Medium
23535,10,0.6315,High
23537,21,0.4903,Medium
23538,20,0.4603,Medium
23539,52,0.616,High
23540,7,0.5449,Medium
23541,7,0.3833,Medium
23542,37,0.4877,Medium
23543,7,0.4361,Medium
23544,17,0.7183,High
23545,33,0.5064,Medium
23546,6,0.4682,Medium
23548,56,0.5261,Medium
23549,63,0.5506,Medium
23552,13,0.2491,Low
23553,9,0.4559,Medium
23554,6,0.5254,Medium
23556,36,0.5,Medium
23557,7,0.4382,Medium
23558,10,0.6911,High
23559,16,0.5011,Medium
23560,5,0.5033,Medium
23561,18,0.5272,Medium
23562,6,0.3446,Medium
23563,8,0.66,High
23564,48,0.5151,Medium
23565,7,0.2982,Low
23566,28,0.5172,Medium
23568,44,0.518,Medium
23569,6,0.4482,Medium
23570,45,0.619,High
23571,8,0.3905,Medium
23572,8,0.6761,High
23573,7,0.4071,Medium
23574,18,0.5919,Medium
23575,11,0.5532,Medium
23576,5,0.5068,Medium
23577,31,0.6538,High
23578,11,0.5778,Medium
23581,8,0.8647,High
23583,11,0.6985,High
23584,13,0.444,Medium
23585,24,0.4785,Medium
23586,15,0.2733,Low
23587,5,0.5084,Medium
23588,61,0.554,Medium
23591,47,0.604,High
23594,6,0.6036,High
23595,14,0.3473,Medium
23596,18,0.1814,Low
23598,12,0.5043,Medium
23599,5,0.4983,Medium
23600,6,0.5151,Medium
23601,12,0.5727,Medium
23604,25,0.2875,Low
23605,14,0.7853,High
23606,8,0.4577,Medium
23607,9,0.5722,Medium
23608,8,0.5066,Medium
23609,5,0.5082,Medium
23610,60,0.4676,Medium
23611,36,0.4388,Medium
23612,39,0.3924,Medium
23613,6,0.5137,Medium
23614,31,0.5061,Medium
