user_id,order_count
129428,4
5637,3
49733,3
136800,4
126815,3
169615,4
106810,4
72859,4
79246,4
90370,4
10495,4
48535,4
78066,3
8262,3
138476,4
44708,3
75622,4
83675,3
126588,3
168562,4
129724,4
63058,3
67663,4
177402,4
165098,4
185539,4
17237,4
188340,4
152437,4
136845,4
121304,4
100599,3
123722,4
27166,4
170117,4
1087,4
131052,4
64294,3
103394,4
90891,4
142990,4
38730,3
17197,4
5298,3
155780,3
35084,4
198202,4
153023,4
48031,3
6829,4
9933,3
66152,3
139429,4
35103,3
29981,3
125834,4
123598,4
201364,4
191864,4
71245,4
103563,3
460,3
106203,3
110304,4
149731,4
192480,3
1900,4
172199,4
163512,4
177939,4
113979,3
5282,4
49682,3
87299,4
3096,4
66277,3
198108,4
119909,3
67738,3
200182,4
49760,4
72457,3
84799,4
30018,4
5388,4
50043,4
131767,4
162107,3
89891,3
137790,4
148134,4
82524,4
133318,4
2054,4
179868,4
200207,4
9649,4
116819,4
181912,4
148591,3
179509,4
35380,4
119489,4
31228,4
111303,3
25453,4
111911,4
79162,4
77449,4
140503,4
34335,4
60083,4
51901,4
88961,4
113240,4
76457,4
83464,3
91515,4
168682,4
170877,4
15646,4
128219,4
93653,4
150258,3
193633,4
96686,4
175528,4
83810,3
131334,3
72565,4
128315,4
104917,4
9934,3
64548,3
189188,4
72072,4
159283,4
162846,4
2414,3
166578,3
166929,4
105329,4
199956,4
153596,3
80430,4
110762,4
93496,4
35007,4
145362,3
130713,4
98487,4
131322,4
43254,4
135837,4
142141,3
118018,4
42734,3
51582,4
144759,4
144656,4
129656,4
132133,4
40673,4
59589,4
121091,4
75489,4
126730,4
192990,3
174033,4
21391,3
187269,4
199628,4
202859,4
189073,4
164532,4
99705,4
98057,3
91684,4
53790,4
108353,4
149508,4
66912,4
180125,4
19294,4
146898,3
89454,3
83672,4
205891,3
68412,4
158157,4
183069,4
46690,3
143519,4
63252,4
113483,4
136886,4
81322,3
83826,3
155749,4
179331,4
58579,4
96967,4
171121,4
133097,4
151851,4
36476,3
154326,3
69390,4
149694,4
99530,4
76838,4
42940,4
147700,3
37648,4
59047,4
18892,4
130702,4
168051,4
193688,4
69690,3
171849,4
34516,4
71620,4
27194,4
150977,4
15263,4
171715,3
193410,4
191078,3
156132,3
159662,4
178559,4
203753,4
55508,4
107445,4
52216,3
66338,4
86249,4
83846,4
198981,4
142206,4
38969,3
129627,3
6178,4
41871,4
65171,3
88728,4
28409,3
196815,4
75340,3
126269,4
182714,4
153143,4
121942,4
201515,4
83865,4
11864,4
89888,4
61166,4
174436,4
15027,4
132887,3
32947,3
132867,4
144944,3
21501,3
40533,3
62865,3
78903,4
163583,4
61511,3
10407,3
97012,4
62457,3
36275,4
47228,3
128682,4
60255,4
198605,4
145291,4
97086,3
137390,4
79500,4
67275,3
157061,3
177248,4
26957,4
142896,4
131088,4
110298,4
51898,4
194852,4
76329,3
171437,4
134739,4
123369,3
101631,4
75146,4
73361,4
61466,4
135151,4
9289,4
137684,4
148998,4
63486,4
196176,3
70150,4
9698,3
17523,4
92626,3
137088,4
145459,4
71710,3
78069,4
180025,3
109777,3
80084,4
169665,3
195801,4
130,4
141769,3
22764,3
45660,4
201013,4
42540,4
40933,4
162563,3
163403,3
117270,4
195409,4
41769,4
179851,4
66300,4
21947,4
172504,3
159503,4
80678,4
101782,4
116024,4
147081,4
50521,4
33521,3
141178,4
38011,4
161841,3
166674,4
141052,4
35714,4
27058,3
26087,3
183829,3
171950,3
199844,4
113631,4
666,3
134180,3
39404,4
56129,3
13324,4
34298,4
130776,4
145394,4
64560,4
75777,4
7920,4
590,4
153158,4
30549,4
154376,4
180445,4
65878,4
51428,4
5596,4
12296,4
27597,4
51038,4
11364,3
150493,4
192174,3
45789,3
113975,4
97583,3
129483,4
62714,4
67404,4
11572,3
182626,4
85747,4
22300,4
129373,4
159159,3
175880,4
65650,3
76709,4
197788,4
192351,4
187474,4
91964,4
808,4
20913,3
61212,3
167933,4
120639,4
151529,4
51354,4
16516,4
79519,3
153635,4
166224,4
84232,4
200517,4
95497,4
129407,4
62826,3
58327,4
78041,4
119285,4
30879,4
9673,4
182727,4
75896,4
103915,4
21811,4
12412,4
177000,3
19889,4
100771,4
204453,4
121618,4
58292,3
204094,4
120432,4
178455,3
126809,4
7091,4
169094,4
42608,4
19044,4
88471,4
100784,3
3959,3
204871,4
192736,4
18577,4
82430,4
126681,4
183372,4
61067,3
128381,4
814,4
130272,3
74887,4
153776,3
75827,4
103050,4
25309,4
169499,4
127454,4
952,4
203148,4
204275,4
119135,4
108226,3
6316,4
53378,4
86859,4
180085,4
89534,3
63584,4
181318,4
164324,4
8950,4
7126,4
187145,4
138107,3
95388,3
60998,3
117181,3
72172,4
138802,4
17041,3
180790,4
149234,4
40561,4
85541,4
165677,4
190520,4
182861,4
181501,4
200219,4
62785,3
178282,4
57234,4
82326,3
101868,4
91624,3
87591,4
76755,4
124323,3
77758,4
23882,3
98253,4
36566,4
188110,4
194785,3
198001,4
7458,4
192772,4
26254,3
116175,4
58500,4
137415,3
194689,3
205498,4
142617,4
50800,4
18849,4
86549,4
61209,4
204696,4
75100,4
131321,4
38389,3
142111,3
164091,4
136593,3
133211,4
174239,3
181613,3
129478,3
147807,3
79211,4
101450,3
114123,4
39503,3
810,3
9909,4
163573,4
41102,4
21716,4
63401,4
185265,3
60783,4
176542,4
48025,4
188088,3
36322,4
100963,3
9566,4
10177,3
102506,4
185714,4
60376,4
89194,4
205662,3
38154,4
67488,4
155160,3
148741,3
106229,4
107557,4
30563,3
171193,4
26675,4
123540,4
24869,4
79808,4
59058,4
139927,3
102740,4
33701,4
76125,4
131018,3
82527,4
184887,4
51210,3
138245,4
169623,4
53383,4
106199,4
60736,3
72561,3
72170,4
124584,4
92178,4
134233,4
166569,4
18941,4
6343,3
112381,4
166199,4
107766,4
63968,3
74302,4
83224,4
162604,4
131869,4
173744,4
46311,4
154314,4
133556,4
119795,4
148518,3
182682,4
96191,4
78128,4
119415,3
87679,4
171287,4
160180,4
163013,4
149216,4
187518,4
113772,4
175895,4
202220,4
183225,4
13925,4
32291,3
92320,4
17543,4
148311,3
125090,3
128290,4
170385,4
190210,4
127037,4
154400,3
48779,4
90459,3
151173,4
46362,4
24997,4
116835,4
41810,3
106346,4
38662,4
24510,3
137801,4
176600,3
34163,4
122351,3
183993,3
61551,3
183289,4
43609,4
179453,4
188865,4
102878,4
183999,4
161282,4
96358,4
30315,4
103320,4
116649,4
12649,4
156435,4
100147,4
95959,4
128879,4
55220,4
180257,3
48073,4
99367,4
74480,3
188190,4
108420,4
143844,4
125998,3
188076,4
197051,4
189665,3
90913,4
125742,4
19316,4
73647,4
18028,4
142130,4
163196,4
23993,3
168503,4
184850,4
100234,4
87671,3
87344,4
102035,4
34167,4
50197,3
194160,3
58878,3
12061,4
43372,3
91291,4
198243,4
16134,4
185379,4
47776,4
34185,4
58939,4
182610,4
204344,4
193193,4
180371,4
45829,4
54295,4
4513,4
8774,4
102909,4
116493,4
59891,4
62984,3
19630,4
44270,4
98496,4
41573,4
80719,4
200024,3
28034,3
153927,4
105516,3
199585,4
201598,4
30862,4
23114,4
41307,4
153380,3
151545,4
345,4
193531,3
83309,4
16627,4
203374,3
93265,4
95216,4
157099,4
195226,3
86204,4
44346,4
85089,4
57413,4
136143,4
50124,4
154594,4
117433,4
49172,3
45314,4
53988,4
191275,4
89677,4
29246,4
189821,4
152839,4
38634,4
164714,4
113994,4
76496,4
175129,3
162949,4
181852,4
124413,3
63497,3
14611,3
133311,4
178250,4
114401,4
105412,4
132623,3
185628,4
15678,3
157300,3
201254,4
88421,3
151863,4
39069,4
32629,4
63115,3
161057,4
263,3
195341,4
188111,4
77117,4
158574,3
173109,4
185933,4
188583,4
176702,3
25181,3
122736,3
116234,4
73044,4
99501,4
40909,4
55642,4
179392,4
191390,4
47226,4
94017,4
177383,4
21793,3
150916,4
3132,4
55859,4
37571,3
84939,3
115076,4
153002,3
79687,4
34026,4
78391,4
154957,3
99154,3
93761,4
167277,4
167240,3
160235,4
148118,4
56614,4
196050,4
153790,4
139180,4
198088,4
115636,4
50659,4
201131,4
193958,4
186323,4
187399,4
76211,4
49390,4
172101,4
66273,3
50468,3
114721,4
142750,4
193315,4
89992,4
182229,3
39049,4
136823,4
126162,4
121127,4
171986,4
170747,3
188955,4
130037,4
156276,4
52245,3
125974,3
127885,4
148791,4
162014,3
146506,4
134731,4
161871,3
181169,4
91421,4
101608,4
40166,4
19724,4
195593,3
128046,4
115828,4
111746,4
137685,4
9017,4
88072,4
161011,4
179459,4
166875,4
45210,4
169541,4
18890,3
13042,4
85674,4
191342,4
99455,4
22803,4
116507,3
166103,4
53866,4
150646,4
4511,3
49489,3
46947,4
33693,4
138777,4
48807,4
103528,4
36632,3
109291,3
18976,3
92805,4
77324,4
18823,4
36772,3
169556,3
49041,4
153253,4
40079,4
167101,4
52563,4
152869,4
67487,4
21496,4
9416,3
70472,3
105882,4
60732,3
45342,4
48640,3
94523,4
50211,3
3914,4
7570,4
71162,4
130946,3
64237,3
179630,4
61664,4
108164,3
20138,4
72046,4
140032,4
24637,4
167540,3
33750,3
178269,4
53097,4
28090,4
79113,4
161798,4
171438,4
167235,4
8026,4
46194,3
177236,4
10524,3
154665,4
94780,4
111441,4
81457,4
6995,3
23063,4
203207,3
98913,4
182486,4
46333,4
73206,4
38663,4
72440,4
99291,3
195119,4
118142,4
76000,4
155814,4
76235,4
57248,3
1934,4
4745,4
114295,4
205221,4
65343,4
68808,4
171777,4
11644,4
52648,3
179991,4
169475,4
39891,3
112997,4
31844,3
117123,4
178941,4
157082,3
171262,4
2264,3
151510,3
43465,4
32547,3
69591,4
49022,4
185787,4
128211,3
140427,4
156704,4
17678,4
23147,4
52909,3
157286,4
50415,4
101655,3
116982,4
185089,4
191936,4
34149,4
2400,4
162721,4
27446,4
104447,4
56660,4
58111,4
35034,4
188897,4
155168,4
116629,4
16872,4
98637,3
44654,4
33144,4
138088,4
203525,4
202047,3
16427,4
141791,4
29410,3
115062,3
92273,4
19597,4
112509,4
9654,3
162036,4
24886,4
137951,3
105593,4
37331,4
37354,4
189050,4
67641,4
21431,3
131964,4
180726,4
136372,4
190922,4
117523,4
170075,4
53552,4
90241,3
85962,4
194716,4
28189,4
38338,4
22550,3
50920,4
91527,4
96845,4
191071,4
169401,4
64034,4
128701,3
129986,4
70562,4
154956,4
184286,4
73591,4
10620,4
77846,3
165210,4
31243,4
18423,4
102761,4
122717,3
70534,4
123500,3
118560,4
155222,4
152895,3
186910,4
82897,4
198032,3
28726,4
111123,4
130531,3
123083,3
95864,4
99359,4
98653,4
416,4
170350,4
80786,4
136501,4
17342,4
21395,4
169400,4
126222,4
121464,4
25400,4
41058,4
153468,4
96432,4
174939,4
7155,4
6918,3
46380,4
61816,4
97096,4
19105,3
136428,4
191915,3
129134,3
102431,4
56010,3
166818,3
57273,3
158175,4
85556,4
202805,4
195571,4
60393,4
151306,4
39906,3
43919,3
28027,4
61754,4
91360,4
142619,4
123403,4
90258,4
61702,3
6211,3
203724,4
86908,4
90951,4
44276,4
79214,4
7142,4
13946,4
113387,4
71478,4
90825,4
96412,4
180710,4
31068,4
106,4
72149,4
2219,4
189113,3
191404,4
120453,4
92222,4
121748,4
19997,3
47789,4
61888,3
1395,4
141515,4
11466,3
61921,4
127922,3
75575,4
189200,3
70828,4
162237,4
53442,4
130141,3
165535,4
99477,3
164371,4
94354,4
47585,4
138502,4
9700,4
123761,4
17771,4
119776,3
144455,4
161607,4
65899,3
115413,3
119571,4
29376,4
112027,4
152814,3
139569,4
171728,3
114342,4
202528,4
143500,3
85929,3
101574,4
62773,4
72727,4
27989,3
55658,4
132405,3
65546,4
139280,4
201031,4
133423,4
103043,3
25567,4
35000,3
2870,4
123766,3
18033,4
130458,4
200280,4
181138,4
167952,4
173611,4
119056,4
83048,4
158237,4
166588,3
124019,4
24320,3
172093,4
6327,4
72519,3
142798,4
153091,4
32059,3
205184,4
56090,4
160728,3
127139,3
58359,4
45458,4
98508,4
41857,4
132854,3
29719,4
119973,4
26769,4
170148,4
203863,3
91156,3
46067,4
178422,4
65578,4
47106,4
12563,4
126318,4
131477,4
141270,4
196880,4
185943,4
160752,4
181724,4
122808,4
64351,3
136780,4
57528,3
142202,4
196332,3
147159,3
63826,4
11701,4
68925,4
10423,4
107531,4
182450,4
190612,4
96938,3
200610,3
167659,4
44957,4
161303,3
49220,4
47920,3
84342,4
75144,4
169515,4
17956,4
83519,4
27808,4
83491,4
16507,3
128199,3
179396,4
104519,3
56381,4
187844,4
193871,4
15877,4
164178,4
24183,3
166010,4
134140,4
57926,4
6415,3
59678,3
22687,4
100662,4
196612,4
64395,4
139224,4
103572,4
38621,4
177741,4
190022,4
125638,3
42456,4
164002,4
33641,3
204836,4
126356,3
112741,4
90817,4
39072,3
61537,4
154451,3
138211,4
23104,3
175426,4
47388,4
53484,4
196629,4
29521,4
175882,4
1507,4
57220,4
39132,4
133822,4
204546,4
2854,4
179197,4
200486,4
168965,4
77144,3
3330,4
186542,4
117812,4
58078,3
178249,4
146660,3
55309,4
146656,4
184339,4
63090,3
151089,4
166745,4
31531,3
32112,4
70915,4
22910,4
89268,4
202298,4
98329,4
191955,4
204195,4
2042,4
201697,4
202704,4
14286,4
161989,4
88522,3
157899,4
142565,4
22806,4
182341,3
37372,4
8103,4
201480,4
67253,4
189819,4
176087,4
109166,4
182436,4
57552,4
10904,4
168653,4
35682,4
196183,4
11339,3
75438,4
165450,4
146425,4
150104,4
24916,4
195209,4
8522,4
146115,4
153767,4
26034,3
155093,4
45261,3
154891,4
96302,3
15947,3
84412,3
204926,4
180998,3
36920,4
115965,4
125110,4
147174,4
43648,4
114298,3
45050,4
70015,4
93565,4
172832,4
194427,4
34203,4
10281,4
106219,3
30170,4
181606,4
176140,4
186385,4
46555,3
37584,4
121129,4
150861,4
80372,4
143912,4
29444,3
125547,3
72887,3
187549,3
186852,3
143589,4
160125,4
40380,4
158017,4
17412,3
184535,4
159286,3
181798,4
180588,4
200896,4
22383,3
95190,4
79266,3
53736,4
63861,3
52674,3
3288,4
83857,4
35292,4
15693,3
181395,4
67760,4
37490,3
159551,4
184934,4
142594,4
21483,4
106791,4
142134,4
129666,4
8642,4
83160,4
198234,3
13436,4
15134,4
38479,4
89238,4
52273,4
74888,3
169804,4
164666,3
18070,3
113649,4
200562,4
93313,4
161694,3
2448,4
94363,4
23661,4
55413,3
40951,4
64607,4
203704,4
185923,4
114834,4
160312,4
75326,4
114637,4
136766,3
102755,4
117569,4
157391,4
53839,3
95983,4
124096,3
116446,3
179523,4
169042,4
51855,3
34931,4
24248,3
69492,4
194694,4
75944,4
178020,3
178043,4
24452,3
88885,4
162796,4
158696,3
140771,3
92560,4
176134,4
35658,4
111496,3
39798,4
22160,4
136549,4
194677,4
176370,3
180482,4
135201,3
84311,4
115846,4
120189,4
184514,3
115621,3
190579,4
170790,4
167102,4
10991,4
32470,4
69015,3
145937,4
130548,4
80983,3
20443,4
196497,4
29714,4
71430,4
90747,4
17963,4
18982,3
24325,4
60498,4
38335,4
127682,4
67793,4
10275,3
159173,3
22905,4
20778,4
188730,4
204105,3
17314,3
20470,3
136326,4
93705,4
95689,4
40106,4
130303,3
16453,4
84756,4
33502,4
170799,3
78222,4
115464,4
70581,4
86368,4
39651,4
73329,4
179339,4
133884,4
198554,4
18502,4
71449,4
115534,4
178152,4
75874,4
85560,4
163693,4
206122,3
199113,4
198889,4
15618,4
7657,4
189922,3
65582,4
81061,4
197986,4
140298,4
82773,4
197867,4
38990,3
161216,4
70325,3
146367,3
139263,4
4571,4
108424,4
24866,4
204637,4
204488,4
202407,3
82484,4
138726,4
123596,4
191002,4
65126,4
183215,4
67577,3
199012,4
133034,4
80757,4
68274,4
151183,3
46007,3
194293,4
165469,4
67882,4
136349,4
125262,3
72923,4
32677,4
92555,4
20523,3
192405,4
3699,4
53011,4
153505,4
190446,4
146569,3
40730,3
196186,4
17176,4
26545,4
126157,4
17322,3
43556,4
147421,4
183294,4
145098,4
204519,3
14625,4
4020,4
1765,3
13808,3
9153,4
3486,4
145153,4
44546,3
198158,3
95149,3
140068,3
52631,3
87313,3
31141,3
79528,3
23649,3
174056,4
181938,3
180424,4
92089,3
62041,3
127592,4
35738,4
16565,3
104291,3
142192,4
42674,4
34216,4
6997,4
17552,4
117600,4
150222,4
148952,4
197998,4
158596,3
188613,4
141466,4
15500,4
89958,3
129517,4
76189,4
74855,4
103386,4
33674,4
8299,4
205894,3
136126,4
124921,3
8850,4
39440,4
199971,3
71175,4
32170,3
135696,3
126014,3
179712,4
158905,3
147210,4
3035,3
141262,4
43270,4
79316,4
157918,4
22864,4
72483,3
174731,4
61217,4
79501,4
179495,4
108962,3
135233,4
38012,4
1010,4
64176,3
180009,4
82117,3
134160,4
111702,4
178429,4
178626,4
197106,4
43616,4
151730,4
154223,4
86325,4
50203,4
144448,4
71886,4
5136,4
82952,3
153942,4
88324,4
110764,3
151534,4
140472,4
150623,4
95051,4
147531,3
199865,4
32792,4
127637,4
10749,3
68485,4
180869,4
80399,4
177120,3
194911,3
177477,3
83156,4
133274,4
75314,3
52134,4
169059,4
172038,4
12089,3
110536,4
63918,4
193196,4
4662,4
106802,4
65437,4
133019,3
156476,3
177598,4
200359,3
92241,4
151019,3
171911,4
45598,4
61861,4
156923,3
202987,4
76864,4
106415,3
7195,3
98157,4
199809,4
186374,4
198413,4
163276,4
195273,4
152065,4
15275,4
84976,4
92780,4
31854,4
77040,4
82413,4
59298,3
84191,4
151587,3
395,4
57736,4
143861,3
203405,4
8151,3
81254,4
147343,3
33561,4
134770,4
6397,4
82189,3
104578,4
88419,4
73760,3
75216,4
140622,4
68701,4
15737,4
185147,4
150297,4
102495,3
108107,3
1794,4
6225,3
174298,3
123922,3
195353,3
60455,3
194511,4
158408,3
80538,4
159071,4
3227,4
174506,4
143333,4
200379,4
112333,4
78575,4
18174,4
114169,4
192461,4
175508,4
74280,3
128898,4
65762,4
117066,4
81959,4
78828,4
103200,4
169514,4
11668,4
92806,4
45095,3
55414,4
69127,4
169609,3
153816,3
65544,4
193739,3
94181,4
125148,4
189271,4
99889,4
49415,4
100398,3
136070,4
98383,4
167320,3
140546,3
14046,3
74966,3
175650,4
120346,4
96632,4
187758,4
148400,4
100045,3
46162,3
43370,3
76895,4
189054,3
201535,4
98574,3
114160,4
167137,4
101991,4
199296,4
127149,3
120816,4
25436,3
143170,4
88053,4
37368,4
20526,4
17183,3
75361,3
118748,4
23126,4
17763,4
134155,4
56828,3
150961,4
58998,4
197065,4
96133,3
154855,4
145632,4
82450,4
13298,4
176992,4
92610,4
201321,4
52428,4
91098,4
121631,4
79293,4
24033,4
41939,4
14839,4
130645,4
66941,4
112404,4
113566,4
97538,4
82786,4
52055,3
6752,4
165637,3
156741,3
91852,3
122881,3
193894,3
117515,4
197091,3
8733,4
180429,4
164931,4
158514,4
183992,4
14913,4
124847,4
9454,3
183655,4
189918,4
93610,3
20550,4
122999,4
51731,3
201756,4
37246,4
28014,4
199787,3
120626,4
78405,4
6617,4
134850,4
153784,4
113378,4
137016,4
101059,3
199301,4
136401,4
11560,4
99387,4
43285,4
40070,4
176661,4
70901,4
193239,4
44567,4
190822,4
57746,4
81581,4
144919,3
192388,4
186553,4
111495,4
26723,3
170307,4
149464,3
132388,4
56012,4
108411,3
197412,4
84594,4
24218,4
125522,4
198259,4
170795,4
11284,4
67062,4
161082,4
27231,4
20412,4
114946,4
2725,4
77666,4
158418,3
173002,3
76964,4
41015,4
115948,4
33469,4
77452,4
57393,4
36327,3
61280,3
148034,4
110838,4
46015,4
194866,4
87989,3
67180,4
123194,4
88815,4
44702,4
191938,4
134924,4
81132,4
53594,4
177951,3
187380,4
77544,4
67034,4
92100,4
141341,4
192471,4
155802,4
111101,4
66230,4
33679,4
14239,4
185566,4
195011,4
78809,3
192504,4
202226,3
137163,4
194202,4
9708,4
101174,4
87945,4
153603,4
139118,4
134455,4
24934,4
156157,3
68432,4
45170,4
181945,4
165632,3
63297,4
22247,4
106332,3
39571,4
126973,4
99765,3
14520,4
24311,4
123362,4
152479,4
143837,4
62029,4
78094,4
44221,3
147729,4
150276,4
29295,4
187087,4
93408,4
91232,3
143669,3
75106,4
165368,3
63326,4
68753,3
73831,4
83842,4
151661,4
67019,4
32916,4
109410,3
2820,4
160204,4
201381,4
67144,4
58746,4
178887,3
12521,3
130166,4
8729,4
8773,3
183730,3
48874,4
187862,4
100140,4
111328,4
199608,4
128135,4
67355,4
153917,4
73282,4
139584,4
137994,4
57588,4
29421,4
84556,4
20573,3
201911,4
15782,3
10116,4
195109,4
185966,4
189963,4
39606,4
136806,4
40263,3
61996,3
146702,3
156,3
33170,3
119626,4
150669,4
32206,4
146579,3
90827,3
52344,3
35869,4
47675,4
47261,4
105374,4
132297,4
70781,3
179157,4
55422,4
155062,3
190939,3
81911,4
141433,4
204971,4
194286,4
148387,4
172820,4
3622,3
205415,4
156528,4
118106,4
29435,3
78205,4
116281,3
95941,3
90209,4
136098,4
163571,4
164490,4
19706,4
153256,3
45957,4
37828,4
109422,4
94528,4
100059,4
4710,4
18520,4
178142,4
89606,4
194059,4
54148,4
165197,4
53138,4
39659,3
175954,3
59659,4
36348,4
187586,4
114632,4
47023,3
157440,4
54484,4
7594,4
22310,3
163103,4
102097,4
150762,3
177991,4
96939,3
148008,4
63340,4
122527,3
123225,4
37589,4
117372,4
7204,4
122774,4
31155,4
84840,4
46057,4
53211,4
154553,3
72804,4
91269,3
90723,4
146713,4
3424,3
175504,3
17471,4
143918,4
151467,4
7032,4
138919,4
74304,4
23070,4
190619,4
190683,4
50312,4
99658,4
194254,4
195926,3
176150,3
124732,3
129850,4
84633,4
168781,4
73842,4
148674,4
77519,4
126481,4
88172,4
1942,4
182248,4
87452,4
202136,4
139393,4
154099,4
177839,4
63421,4
40550,4
179117,4
97217,4
153545,4
78156,4
150041,4
141622,4
43386,3
149970,4
20168,3
189745,4
24549,4
67756,3
104090,3
22811,4
121209,3
123702,4
26095,3
187299,4
187476,3
204815,4
192697,4
29496,3
142840,4
198320,4
35507,4
120771,3
74019,3
2560,4
95145,4
65889,4
40571,4
74390,4
54457,3
143483,4
148703,3
119716,4
47555,4
79833,3
106134,4
131286,4
201704,3
40642,4
43773,3
68324,4
100426,4
91117,3
15878,4
196020,4
22563,4
42324,4
9908,4
90445,3
101272,4
85053,4
189611,4
173058,4
199503,4
97495,4
20310,4
9820,4
43313,3
152661,3
21907,4
197451,3
167455,3
40793,4
61120,4
173305,4
135935,4
108134,4
128779,4
151517,4
159265,4
184845,3
128353,4
14030,3
8989,4
189789,3
23532,4
47463,4
182349,4
30254,4
87323,3
111705,3
160614,3
121852,4
112724,4
73572,4
181562,4
3972,4
40635,4
190642,4
44524,4
94571,4
110914,4
5264,4
154234,3
125383,4
160128,4
24824,4
85642,4
11975,3
178302,4
42911,4
109902,4
139919,4
5351,3
37454,4
39652,3
21613,3
197015,4
61072,4
174959,4
81304,3
176110,4
27677,3
66682,3
20647,4
47595,4
46587,4
112715,4
22105,3
67234,4
110983,3
116365,4
134547,4
195890,4
54514,4
18505,4
115981,4
56862,4
199623,4
123555,4
17828,3
15288,4
32647,3
136313,4
95759,3
186263,4
186923,4
5600,4
61401,3
45615,4
134445,4
85981,4
67122,4
154633,4
163127,4
61373,4
45888,4
12695,4
23338,3
197783,4
33482,4
80597,4
147775,4
48155,3
58279,3
115949,3
197927,4
160794,4
192400,4
70093,4
117673,3
167408,4
87193,4
26738,3
102390,3
173478,3
11621,4
145287,4
123703,4
158625,4
148173,3
11091,3
13679,4
29369,4
66651,3
145055,3
206205,4
46062,4
178806,3
150618,3
7621,4
151433,3
174091,4
83889,4
44059,3
178730,4
153280,4
55401,3
185578,3
91411,4
86887,4
36492,4
59477,4
23999,4
125625,4
83666,4
2559,3
28652,4
173103,4
29646,4
18057,4
157095,4
39819,3
55740,3
51977,4
45178,3
30437,4
117857,4
40948,4
182139,4
85568,4
65144,4
42663,4
171045,4
97274,3
8053,4
127232,4
120332,4
194999,4
37229,3
70544,3
10058,4
38759,4
51216,4
24460,4
123064,4
188104,4
107995,4
74850,3
1961,3
16203,4
96769,4
167397,4
181842,4
140227,4
88127,4
67392,4
60574,4
97541,4
197987,3
22718,4
34353,4
43463,4
156523,4
95066,4
52345,4
42977,3
37965,3
40643,3
100918,4
204906,4
107969,4
41358,4
39442,4
12225,4
121909,3
154002,4
38483,4
54387,4
15043,3
132385,4
162850,4
108775,4
36313,4
167705,4
163182,4
175259,4
175791,4
130095,4
31843,4
11954,4
27020,4
144477,4
57054,3
68269,4
180871,4
74693,4
205015,4
202937,4
45884,4
173586,4
49180,3
185386,3
92969,4
33997,4
153409,3
53703,3
107097,4
128286,4
68242,4
130347,3
101676,4
2170,4
46533,3
10180,4
62872,3
49997,4
78720,4
148735,4
168135,4
184179,4
74047,4
7199,3
30805,4
135700,4
131494,4
112538,4
182107,4
18024,4
141136,4
39692,4
32973,3
171007,4
119751,4
13210,3
179371,4
84062,3
56492,4
81579,4
99960,3
186738,4
204934,4
33296,4
148755,4
171637,4
170572,3
12352,4
203629,4
139492,4
16767,3
108174,4
196556,4
28806,4
171468,4
76653,4
139725,4
197790,3
89116,3
77528,4
44248,4
140318,4
54650,4
19806,4
170137,3
4953,4
141199,4
130351,4
80388,4
77560,3
118921,3
49872,3
123049,4
178940,3
89199,3
16279,4
10736,4
72425,4
154113,4
167900,3
169244,4
26511,4
47881,4
28353,4
169136,4
77054,3
171645,4
166650,4
73389,4
165130,4
203279,4
180864,3
127621,4
187119,4
133405,4
49285,4
110192,3
103170,3
41902,4
65210,4
43983,4
23778,3
19284,4
192534,4
195676,4
177491,4
180701,4
69429,3
87353,4
189038,4
113435,4
54583,4
134364,4
51316,3
100999,4
126181,3
142043,3
92613,4
41825,4
116117,4
19088,4
111342,3
53692,4
128757,4
104420,4
46689,4
167784,4
137030,4
130367,4
134027,4
20291,3
144152,3
100533,4
52754,4
19616,3
184234,4
140086,4
140885,4
159275,3
149258,4
105743,4
148020,4
78450,4
108810,4
73244,4
138666,4
128491,4
18405,4
9348,3
39510,4
121214,3
59440,4
184464,4
63157,4
29395,4
153897,3
16101,3
165509,4
78572,3
37737,4
44412,4
149123,4
142537,3
107963,3
34802,3
107803,4
67684,4
71534,4
81095,4
134032,4
43053,3
8707,4
111709,4
162556,4
143056,4
25354,4
173003,3
10587,4
194796,4
40781,4
116484,3
83777,4
6263,3
11932,3
154669,3
21223,3
156508,4
65101,3
175953,4
165619,4
23252,4
41069,4
114763,4
97681,4
106176,4
63976,4
2390,4
29153,4
198735,3
102177,4
128715,4
69282,4
184157,4
82051,4
57807,4
46201,4
168581,3
191740,4
7901,4
172419,4
35104,4
182563,3
170149,4
23801,3
180409,4
196370,3
103691,4
192775,3
60946,4
58135,4
64823,3
108818,4
121013,4
47594,3
87636,4
47072,3
189868,3
93170,3
160685,3
172565,3
126696,4
81588,4
105781,4
45718,3
52507,4
120704,4
113639,4
68598,3
120176,4
97324,4
117177,4
185165,3
95217,4
147806,3
129295,4
127989,4
52813,4
62810,4
189512,4
160486,3
151420,3
133773,4
170947,4
81889,4
161085,3
39582,3
160086,4
199314,4
150169,3
141458,4
62441,4
38989,4
81084,4
146094,4
96988,4
53717,3
168112,4
47997,4
118224,4
32260,3
110825,4
8658,3
9634,4
202734,4
117990,3
124615,3
121797,4
104873,4
46282,4
50319,4
107601,4
79178,4
2687,3
9463,4
33564,3
141245,4
53624,4
57571,4
27013,4
165443,3
182043,4
148981,4
103387,4
158427,4
142737,4
41368,3
192986,4
51676,4
121292,4
188838,4
168181,3
15630,3
152791,4
30217,4
80686,4
188182,4
56116,4
